	index	sentence	origin	lang
314	372	This prototype was not able to be exhibited at SOM’s Biennale show, entitled ‘Life Beyond Earth’, but shows the scale of the four-storey semi-inflated habitat the company has devised for their design study of future lunar settlement	923	en
315	373	It has tags of mx, stainlesssteel, venicebiennale, esa, europeanspaceagency, space, universe, cosmos, spacescience, science, spacetechnology, tech, technology, technologyimageoftheweek	923	en
316	374	It has title of Venice Night Trail ago 2021	942	en
317	375	Famous Rialto Bridge of Venice	951	en
318	376	It has title of Rialto Bridge	951	en
319	377	It has tags of venice, rialto, bridge, italy, venezia, night, photography, cityscape	951	en
320	378	It has title of Our beautiful hostel in Venice, We-Crociferi, located in a restored monastery	955	en
321	379	It has title of Venice Italy 2019 -  St Mark's Square	956	en
322	380	It has title of Venice Italy 2019	959	en
323	381	It has title of Details of the Loggetta of Sansovino below the Campanile - Piazza San Marco, Venice - Italy 2017	971	en
324	382	It has title of Coffe and Gelato at Cafe Nico - at the Zattere on Dorsoduro, viewing Giudecca - Venice, italy 2017	972	en
325	383	It has title of Gondola entrance of Hotel Metropole - location of old Pietá - Venice, Italy 2017	978	en
326	384	It has title of Carvings on house at Fondamenta Gaspero Contarini, Cannaregio - Venice, Italy 2017	998	en
327	385	It has title of Souvenirs, San Marco - Venice, Italy 2017	999	en
328	386	"It has title of Giovanni Bellini's ""Madonna Enthroned with Child and Saints"", the San Zaccaria Altarpiece in Chiesa San Zaccaria - Venice, Italy 2017"	1005	en
329	387	It has title of Apartment Casa Carlo Goldoni - our stay in Venice - Italy 2017	1006	en
330	388	It has title of Morning on Campo San Gallo, San Marco, Venice - Italy 2017	1009	en
331	389	It has title of Venice Italy	1011	en
332	390	It has title of Venice by night	1013	en
333	391	Long Exposure  over Campanile Di Sangiorgio  and Juddeca  - Venice  ( Leica M9 Elmarit 21mm  32	1018	en
334	392	)  Explore ⭐ September 27, 2021   The city was founded by people from the greater Veneto region as a refuge from the Barbarian invasions, when the Western Roman Empire fell	1018	en
335	393	During the Middle Ages, Venice slowly grew to become an important commercial city	1018	en
336	394	Around the year 1000 AD the Republic of Venice started to create an empire in the eastern Mediterranean Sea	1018	en
337	395	It lasted until 1797, when it was annexed by Napoleon's France	1018	en
338	396	It then changed hands a few times, becoming a part of Austria two times, before becoming part of Italy during the Italian unification	1018	en
339	397	Venice deeply influenced the Venetian, Istrian and Dalmatian coasts for one thousand years	1018	en
340	398	It has tags of venise, venice, goldcollection, ybsurban	1018	en
341	399	It has title of the painter and the girl	1019	en
342	400	It has tags of canon, street, wide, venice, venezia, italy, italia, art, candy	1019	en
343	401	It has title of Venice, Italy	1020	en
344	402	It has title of Venice, Italy	1027	en
345	403	San Marco bell tower panorama, Venice July 18, 1996	1032	en
346	404	San Marco bell tower panorama, Venice July 18, 1996	1033	en
347	405	Hotel Casa Petrarca in Venice July 17, 1996	1034	en
348	406	Clock on the little square where we got our first meal in Venice	1036	en
349	407	Just north of the Rialto Bridge	1036	en
350	408	July 17, 1996	1036	en
351	409	It has title of Grand Canal Venice	1075	en
352	410	The Palazzo Dario is a palace located between the Palazzo Barbaro Wolkoff and the narrow Rio delle Torreselle on the Grand Canal in the sestiere of Dorsoduro, of the city of Venice, Italy	1110	en
353	411	The palace was built in the Venetian Gothic style and was renovated in Renaissance style	1110	en
354	412	The palace was remodelled after 1486 by a follower of Pietro Lombardo for the patrician Giovanni Dario, Secretary to the Venetian Senate, diplomat, and merchant.[2] After Dario's death in 1494, it passed to his daughter, Marietta, who was married to Vincenzo Barbaro, the son of Giacomo Barbaro and owner of the neighboring Palazzo Barbaro Wolkoff	1110	en
355	413	Marietta's sons received possession of the house in 1522	1110	en
356	414	Before that time, the Senate rented it on occasion as a residence for Turkish diplomats	1110	en
357	415	The land-side of Palazzo Dario rises on a small square shaded by trees, the Campiello Barbaro, named in honor of the patrician Barbaro family who lived there	1110	en
358	416	The English art critic John Ruskin was particularly entranced with and wrote about the palace's Gothic marble-encrusted oculi	1110	en
359	417	The corner treatments of the palace resemble those found in the Palazzo Priuli a San Severo	1110	en
360	418	The rear facade of the palace on the Campiello Barbaro has Gothic arches of the fifth order	1110	en
361	419	A large project of renovation was undertaken at the end of the 19th century, when the palace belonged to the Countess de la Baume-Pluvinel, a French aristocrat and writer under the name of .Laurent Evrard.	1110	en
362	420	She was pleased to surround herself with French and Venetian writers, one of whom — Henri de Régnier — is commemorated by an inscription on the garden wall, saying .In questa casa antica dei Dario, Henri de Regnier—poeta di Francia—venezianamente visse e scrisse—anni 1899-1901.	1110	en
363	421	The Countess is responsible for the staircase, the external chimneys, the majolica stoves, and the fine carvings (vaguely reminiscent of the Scuola di San Rocco) in the dining room on the second piano nobile, looking down to the garden, as well as a great deal of stabilization and replacement of marble on the facade	1110	en
364	422	In 1908 the painter Claude Monet created impressionist depictions of Palazzo Dario, including canvases at the Art Institute of Chicago and the National Museum of Art of Wales.	1110	en
365	423	The Peggy Guggenheim Collection is a modern art museum on the Grand Canal in the Dorsoduro sestiere of Venice, Italy	1111	en
366	424	It is one of the most visited attractions in Venice	1111	en
367	425	The collection is housed in the Palazzo Venier dei Leoni, an 18th-century palace, which was the home of the American heiress Peggy Guggenheim for three decades	1111	en
368	426	She began displaying her private collection of modern artworks to the public seasonally in 1951	1111	en
369	427	After her death in 1979, it passed to the Solomon R	1111	en
370	428	Guggenheim Foundation, which opened the collection year-round from 1980	1111	en
371	429	The collection includes works of prominent Italian futurists and American modernists working in such genres as Cubism, Surrealism and abstract expressionism	1111	en
372	430	It also includes sculptural works	1111	en
373	431	In 2017, Karole Vail, a granddaughter of Peggy Guggenheim, was appointed Director of the collection, succeeding Philip Rylands, who led the museum for 37 years	1111	en
374	432	The collection is housed in the Palazzo Venier dei Leoni, which Peggy Guggenheim purchased in 1949	1111	en
375	433	Although sometimes mistaken for a modern building, it is an 18th-century palace designed by the Venetian architect Lorenzo Boschetti	1111	en
376	434	The building was unfinished, and has an unusually low elevation on the Grand Canal	1111	en
377	435	After the Foundation took control of the building in 1979, it took steps to expand gallery space	1111	en
378	436	by 1985, .all of the rooms on the main floor had been converted into galleries ..	1111	en
379	437	the white Istrian stone facade and the unique canal terrace had been restored	1111	en
380	438	and a protruding arcade wing, called the barchessa, had been rebuilt by architect Giorgio Bellavitis	1111	en
381	439	Since 1985, the museum has been open year-round	1111	en
382	440	In 1993, apartments adjacent to the museum were converted to a garden annex, a shop and more galleries	1111	en
383	441	In 1995, the Nasher Sculpture Garden was completed, additional exhibition rooms were added, and a café was opened	1111	en
384	442	A few years later, in 1999 and in 2000, the two neighboring properties were acquired	1111	en
