	Source	Target	Group_Name	18+	Members	Pool_Counts
8363	131021490@N02	83023183@N00	In &amp; Outdoor Food &amp; Drinks	0	4852	145639
8364	131021490@N02	2855404@N20	In Beautiful Light (30/60 Opt Out)	0	3306	223530
8365	131021490@N02	2389839@N23	in explore	0	98721	1473257
8366	131021490@N02	2439507@N24	IN MY EYES - Group FREE 30/60 limits P1/C1	0	411	35137
8367	131021490@N02	590946@N21	In the clouds (add your best cloud photo)	0	138	1788
8368	131021490@N02	21308974@N00	IN THE DARK	0	1614	30657
8369	131021490@N02	1306738@N24	In The Streets	0	4996	346830
8370	131021490@N02	33636750@N00	In The Tunnel	0	491	3641
8371	131021490@N02	1166655@N22	In travel with my Nikon	0	3387	114091
8372	131021490@N02	3682784@N25	India - Pictures	0	12	1583
8373	131021490@N02	52992818@N00	India as we see it	0	3694	183565
8374	131021490@N02	52242377700@N01	India Images	0	20090	512087
8375	131021490@N02	75551347@N00	INDIA THRU THE LENS - including what is not typicaly indian.	0	899	22468
8376	131021490@N02	2918485@N23	INDIATRAINS	0	279	9832
8377	131021490@N02	792738@N20	Indonesia culture	0	1348	15347
8378	131021490@N02	43742372@N00	Indonesia Flickr Club	0	2708	37601
8379	131021490@N02	52242379422@N01	Indonesia Images	0	6758	129329
8380	131021490@N02	1539372@N23	Indonesia in HDR	0	343	1502
8381	131021490@N02	75791213@N00	Indonesia Interestingness	0	208	9291
8382	131021490@N02	1796524@N20	Indonesia Street Photo (ISP)	0	261	3661
8383	131021490@N02	945309@N23	Indonesia Tempo Doeloe	0	188	434
8384	131021490@N02	1291324@N24	Indonesia Travel (To Support www.Indonesia.Travel)	0	1402	24489
8385	131021490@N02	918580@N22	Indonesia Travellers	0	702	20428
8386	131021490@N02	1407127@N25	Indonesian Freight Trains	0	245	3720
8387	131021490@N02	35291953@N00	Indonesian Railfan	0	514	25989
8388	131021490@N02	775923@N23	Indonesian Railway Pictures	0	1002	45453
8389	131021490@N02	79703798@N00	industrial culture	0	4790	110248
8390	131021490@N02	69148305@N00	Industrial Decay	0	10505	181888
8391	131021490@N02	98244931@N00	Industrial Design for Everyone	0	598	4433
8392	131021490@N02	1616395@N24	Industrial Heritage At Risk	0	412	6135
8393	131021490@N02	68098828@N00	Industrial Heritage Trail (Route der Industriekultur)	0	522	10702
8394	131021490@N02	762264@N24	Industrial Images	0	1448	33146
8395	131021490@N02	353855@N23	Industrial Landscapes - 工場萌え	0	1570	33213
8396	131021490@N02	936492@N25	Industrial Photography WorldWide	0	886	23701
8397	131021490@N02	887497@N21	Industrial Point of View	0	100	896
8398	131021490@N02	446053@N25	Industrial Railways	0	523	21819
8399	131021490@N02	1807977@N23	Industrial Steam Locos in preservation - UK Standard Gauge ONLY	0	209	6981
8400	131021490@N02	1488341@N22	Industrial Urbex	0	1201	48127
8401	131021490@N02	1395797@N25	Industrieel erfgoed in Zeeland	0	74	687
8402	131021490@N02	17116380@N00	Industrieromantik.	0	289	13008
8403	131021490@N02	51035732020@N01	Industry	0	6631	122945
8404	131021490@N02	32108276@N00	Industry_Industrie_Industria	0	3536	70667
8405	131021490@N02	2538749@N20	InfiniteXposure L1 (P1, A3)	0	7861	368286
8406	131021490@N02	2567739@N21	InfiniteXposure L2 (P1, A3)	0	6302	171033
8407	131021490@N02	97544914@N00	infrastructure	0	940	21570
8408	131021490@N02	18906610@N00	INSECTS	0	10265	267558
8409	131021490@N02	1483189@N23	Insects, Bugs, and Butterflies	0	4402	147513
8410	131021490@N02	786562@N23	Insekten-Makro + Insekten-Nahaufnahmen	0	2039	53332
8411	131021490@N02	1176843@N21	Inside pubs and bars	0	140	2979
8412	131021490@N02	850516@N25	Inspirational Photography	0	9842	305458
8413	131021490@N02	1350916@N20	Inspirationfeed	0	2982	42816
8414	131021490@N02	85192864@N00	Inter-City 125 - The HST	0	1434	74628
8415	131021490@N02	3572453@N23	Interesting Aeroplanes and Boats	0	163	11562
8416	131021490@N02	76984205@N00	Interesting Portraits ☺ [people]	0	28630	850834
8417	131021490@N02	22812088@N00	Interior Design	0	13652	120378
8418	131021490@N02	1503201@N22	International BUS Enthusiast™	0	979	499421
8419	131021490@N02	2010416@N22	International passenger trains from and to the Netherlands	0	92	3245
8420	131021490@N02	863604@N20	International Railroad Photography Gallery	0	1929	132104
8421	131021490@N02	580942@N20	iPhone Freaks	0	10513	439761
8422	131021490@N02	720824@N22	iPhone-Photography	0	4786	241401
8423	131021490@N02	948400@N25	iPhoneography	0	13111	500095
8424	131021490@N02	34637060@N00	Iran	0	3401	67424
8425	131021490@N02	3202390@N25	Irish Railway Group	0	272	24929
8426	131021490@N02	560490@N23	Iron Ore Mines	0	122	1662
8427	131021490@N02	403664@N21	Is this Belgium?	0	888	28524
8428	131021490@N02	75795207@N00	Isle of Wight railways	0	530	8467
8429	131021490@N02	1307080@N24	ITALIA - ITALY - ITALIE - ITALIEN	0	5540	267540
8430	131021490@N02	2250242@N24	Italian Perls'	0	92	8677
8431	131021490@N02	11017081@N00	Italian/Italiano	0	2529	99772
8432	131021490@N02	22207059@N00	ITALIANS: post 1 Award 3↙- DON'T post if you don't Award 3!	0	2503	42624
8433	131021490@N02	37996580003@N01	Italy	0	21811	701415
8434	131021490@N02	3763818@N23	Italy - Pictures  (No 30/60 limit)	0	141	13743
8435	131021490@N02	1063405@N22	its just a dream	0	2905	91692
8436	131021490@N02	1403467@N22	Ivory and Ebony (Only B&amp;W, NO porn)	0	3065	116009
8437	131021490@N02	47575359@N00	jaune	0	213	5328
8438	131021490@N02	82897063@N00	Jesus Christ	0	1958	11350
8439	131021490@N02	4098711@N22	jfghdfghdfghdf	0	264	947
8440	131021490@N02	1618044@N23	JUDOJUDO E LA FOTOGRAFIA	0	10973	477536
8441	131021490@N02	1246717@N25	Just bicycles (no people)	0	616	11791
8442	131021490@N02	1927857@N20	Just Cool European Trains	0	137	9951
8443	131021490@N02	80716275@N00	Just me and my camera !	0	5263	714707
8444	131021490@N02	97329809@N00	Just Street Photography	0	84499	2639957
8445	131021490@N02	29903476@N00	Just Windows!	0	14623	146088
8446	131021490@N02	870549@N21	Järnvägsstationer i Sverige	0	140	2450
8447	131021490@N02	42989962@N00	Kakiningrad (Russia)	0	39	601
8448	131021490@N02	19358573@N00	Kaliningrad	0	249	3754
8449	131021490@N02	1290730@N25	КАЛИНИНГРАД ☆ KALININGRAD	0	30	2176
8450	131021490@N02	1673275@N25	Kalk en kolentreinen	0	82	2710
8451	131021490@N02	1809268@N24	Kamperlijntje	0	83	880
8452	131021490@N02	34178577@N00	Karlsruhe	0	801	14494
8453	131021490@N02	498872@N25	Kaukasus	0	92	3626
8454	131021490@N02	1466799@N25	Kereta Api Indonesia	0	554	22354
8455	131021490@N02	904878@N20	Kerken in Nederland	0	245	2975
8456	131021490@N02	777895@N24	Kerken in Vlaanderen / Churches in Flanders - #opted out 30/60	0	94	2932
8457	131021490@N02	928745@N21	Kikkers &amp; Padden	0	51	186
8458	131021490@N02	1049249@N22	Kingdom of Hungary	0	87	1328
8459	131021490@N02	73904750@N00	Kirchen / CHURCHES	0	1638	262412
8460	131021490@N02	1529473@N20	Kirchen in Österreich	0	53	1283
8461	131021490@N02	1439200@N23	Kirchen, Klöster und Kapellen	0	1810	82527
8462	131021490@N02	3237817@N24	Kirchen, Schlösser, Burgen, Villen, Gutshäuser in Deutschland	0	55	9376
8463	131021490@N02	1783368@N21	Klassieke beveiliging in Nederland	0	47	408
8464	131021490@N02	1057668@N25	Klassikwelt	0	15	2542
8465	131021490@N02	2816120@N21	Kolej/Trains	0	195	42010
8466	131021490@N02	1962955@N22	Komunitas Fotografi Indonesia	0	830	8035
8467	131021490@N02	2630350@N20	Koningsdag in Nederland	0	31	462
8468	131021490@N02	2943956@N25	Konstal 105N/805N oraz pochodne	0	26	1001
8469	131021490@N02	2597430@N20	Koool Kars !! Trucks !! Offroaders!! Bikes!! Planes!!	0	306	186685
8470	131021490@N02	14701243@N22	Kujawskie Koleje Dojazdowe	0	6	83
8471	131021490@N02	729678@N24	Kunst am Bau	0	44	5878
8472	131021490@N02	70014066@N00	Kunst in de openbare ruimte	0	179	4831
8473	131021490@N02	366692@N22	Kusttram	0	68	392
8474	131021490@N02	58809912@N00	Kyiv	0	600	11867
8475	131021490@N02	1559079@N20	Köln HBF	0	107	498
8476	131021490@N02	2500914@N25	L'eau - Water	0	2046	79612
8477	131021490@N02	2748363@N21	L1 Tiny worlds (macro &amp; closeups in nature) - P1/A4 - mantis	0	1095	7597
8478	131021490@N02	1316617@N20	L1* La passion de l'image (P1 A3 Sweeper)	0	4390	151764
8479	131021490@N02	2751122@N21	L2 Tiny worlds (macro &amp; closeups in nature) - P1/A4 - bee	0	609	5603
8480	131021490@N02	2715153@N24	L3 Tiny worlds (macro &amp; closeups in nature) - P1/A4 - ladybug	0	498	4523
8481	131021490@N02	1916887@N24	la casa di Nadia &amp; Valerio	0	1412	101312
8482	131021490@N02	4069814@N23	La livrée &quot;En Voyage&quot;	0	67	954
8483	131021490@N02	1308525@N22	LA NATURA 2 *SOLO FIORI - ONLY FLOWERS* P 3/A6*	0	1608	24068
8484	131021490@N02	1475303@N21	La passion de la Nature	0	3312	218075
8485	131021490@N02	2663669@N25	La passion de la photographie	0	941	83332
8486	131021490@N02	2748422@N20	La passion des beaux paysages .(POST 1~ AWARD 3 )	0	789	32549
8487	131021490@N02	14688826@N25	La rue dans le monde	0	265	14099
8488	131021490@N02	1410602@N22	LA VIE EN ROSE ( Admin Invite Only )	0	2222	54024
8489	131021490@N02	768235@N23	The secret lives of statues	0	962	14732
8490	131021490@N02	93126564@N00	LADIES &amp; GENTS TRADITIONAL ROADSTERS	0	613	5453
8491	131021490@N02	2860605@N25	Land Of Landscapes Magazine	0	4465	76861
8492	131021490@N02	1725098@N23	Land, Sea or Air!	0	69	11115
8493	131021490@N02	23854677@N00	Landscape	0	101017	1050712
8494	131021490@N02	979936@N25	landscape around the world	0	30720	542818
8495	131021490@N02	97615373@N00	landscape austria	0	227	9992
8496	131021490@N02	1003995@N21	Landscape Beauty !	0	80822	2593722
8497	131021490@N02	364847@N20	Landscape Exhibition	0	28668	37250
8498	131021490@N02	13197975@N00	Landscape photography	0	90166	2629397
8499	131021490@N02	1630679@N23	Landscape Photography Magazine	0	16774	92770
8500	131021490@N02	2826623@N21	Landscape, Nature and Wildlife Nirvana	0	1196	87461
8501	131021490@N02	2774090@N21	Landscapes  Seascape's and Cityscapes of the World	0	561	39573
8502	131021490@N02	82258726@N00	Landscapes 101 (Unlimited)	0	16150	959606
8503	131021490@N02	549178@N24	LANDSCAPES DREAMS -Please comment on two (2)!!!	0	38195	643052
8504	131021490@N02	15815289@N00	Landscapes of Poland - Krajobrazy Polski	0	1823	50614
8505	131021490@N02	535727@N21	Landscapes of the World	0	39545	1828820
8506	131021490@N02	2297498@N20	Landscapes Only	0	50925	1526566
8507	131021490@N02	1085237@N24	Landscapes with Atmosphere	0	16914	635447
8508	131021490@N02	375216@N23	Landscapes!!!	0	55990	1563890
8509	131021490@N02	1241500@N23	Las 4 estaciones&amp;The 4 seasons. Vivaldi (P 1/C 2)	0	1988	126287
8510	131021490@N02	1076682@N21	Lazy summer days	0	27	561
8511	131021490@N02	1243878@N23	Le loco disel di trenitalia	0	162	2194
8512	131021490@N02	786434@N22	Le Noir et Blanc vu par.....Invite only	0	3595	135109
8513	131021490@N02	2535286@N24	Le nostre foto &quot;Preferite&quot; * Mark as &quot;fav&quot; *	0	73	1734
8514	131021490@N02	1879116@N23	Le Petit Train Jaune	0	26	182
8515	131021490@N02	22067836@N00	Leading Lines	0	489	7316
8516	131021490@N02	3075954@N23	LEARN PHOTO EDITING)	0	544	10368
8517	131021490@N02	2945467@N24	LEGEND OF THE TIMEWALKERS	0	57	138
8518	131021490@N02	2127756@N21	Lente in Nederland en Vlaanderen	0	292	9815
8519	131021490@N02	2866048@N22	les hommes et le train	0	40	1624
8520	131021490@N02	14599207@N25	Les ornements de façade de bâtiments divers	0	486	18466
8521	131021490@N02	1630609@N23	Les plus beaux paysages	0	1529	74632
8522	131021490@N02	2027694@N25	Les trains dédiés au transport de produits minéraliers	0	247	7159
8523	131021490@N02	42097308@N00	Less Is More...	0	89801	98473
8524	131021490@N02	620785@N24	Letterboxes and mailboxes	0	794	6579
8525	131021490@N02	1088609@N21	Lighthouses worldwide	0	1179	17425
8526	131021490@N02	1057487@N22	Level 0 - 0+ Faves (P1 -&gt; A&amp;F 2)	0	343	16454
8527	131021490@N02	1006374@N20	Level 1 - 10+Faves (P1 -&gt; A&amp;F 2)	0	324	12590
8528	131021490@N02	49391075@N00	Leyland Buses	0	617	96394
8529	131021490@N02	1903179@N20	Libro de Fotos / Photo Book	0	8953	894633
8530	131021490@N02	832523@N22	Life and travel...	0	548	16308
8531	131021490@N02	14732054@N24	Life as we know it - HQ Candid Street Photography (No 30/60 limi	0	705	33899
8532	131021490@N02	91479755@N00	Life in Black &amp; White	0	37705	1509632
8533	131021490@N02	1515757@N22	Life in the Street Photography	0	2789	273023
8534	131021490@N02	585690@N20	Life is beautiful!	0	4403	189542
8535	131021490@N02	46617066@N00	Life On The Farm	0	1841	30337
8536	131021490@N02	655294@N24	LIFE ON THE RAILWAYS	0	2434	1046361
8537	131021490@N02	515665@N25	closed for some time - sorry	0	5235	88614
8538	131021490@N02	1539746@N20	Light Creations (No 30/60)	0	2082	65542
8539	131021490@N02	52240807897@N01	LIGHTHOUSE LOVERS	0	23734	175538
8540	131021490@N02	571970@N23	Lighthouse Trek	0	2427	29108
8541	131021490@N02	31491358@N00	Lighthouses of the World	0	14110	128978
8542	131021490@N02	49864919@N00	Lightning	0	16611	47410
8543	131021490@N02	27742796@N00	Lightning Images.	0	5391	24488
8544	131021490@N02	670951@N21	Lightrail worldwide	0	251	17221
8545	131021490@N02	52447432@N00	Lights and Shadows	0	36834	1317903
8546	131021490@N02	1559140@N23	Lights of All Kinds	0	446	6883
8547	131021490@N02	2218591@N21	Lijnbussen in Nederland	0	104	6878
8548	131021490@N02	83852521@N00	line	0	412	8248
8549	131021490@N02	343883@N24	line whores	0	1868	40771
8550	131021490@N02	31334062@N00	lines	0	2809	79760
8551	131021490@N02	467062@N24	Lines&amp;Curves - P1:C1 - no nature, no humans!	0	15785	238142
8552	131021490@N02	35237105350@N01	Lisboa	0	7143	129185
8553	131021490@N02	80101621@N00	Lisboa na Rua	0	1892	39344
8554	131021490@N02	587904@N24	Lisbon Travel Photography	0	1741	16724
8555	131021490@N02	52241497746@N01	Little People	0	16098	304019
8556	131021490@N02	14598620@N24	Living  Steam.	0	430	54170
8557	131021490@N02	4045957@N21	lkjlfkhkffjg	0	429	1534
8558	131021490@N02	1620110@N20	LKW,S-CAMIONS	0	21	1324
8559	131021490@N02	3973595@N24	LMF 0faves (Post 1 / Fave &amp; Award 4)	0	139	3009
8560	131021490@N02	3138310@N23	LMF 0v-0f-0c	0	130	2063
8561	131021490@N02	4567719@N20	LMF 1000v-100f-100c H.O.F.	0	184	1279
8562	131021490@N02	4074324@N23	LMF 100faves Hall Of Fame (Post 1, Fave &amp; Award 4)	0	381	14106
8563	131021490@N02	4567029@N20	LMF 100v-10f-10c	0	152	1533
8564	131021490@N02	4010496@N21	LMF 10faves (Post 1 / Fave &amp; Award 4)	0	186	3750
8565	131021490@N02	3137240@N23	LMF 200v-20f-20c	0	132	1301
8566	131021490@N02	4571747@N24	LMF 20faves (Post 1 / Fave &amp; Award 4)	0	192	3985
8567	131021490@N02	4635739@N22	LMF 30faves (Post 1, Fave &amp; Award 4)	0	200	3957
8568	131021490@N02	4571447@N24	LMF 40faves (Post 1, Fave &amp; Award 4)	0	221	5050
8569	131021490@N02	3172422@N22	LMF 50faves (Post 1, Fave &amp; Award 4)	0	233	5260
8570	131021490@N02	3137630@N23	LMF 600v-60f-60c	0	123	721
8571	131021490@N02	4583379@N20	LMF 60faves (Post 1, Fave &amp; Award 4)	0	220	4571
8572	131021490@N02	3172782@N22	LMF 70faves (Post 1, Fave &amp; Award 4)	0	236	5975
8573	131021490@N02	4613187@N23	LMF 80faves (Post 1, Fave &amp; Award 4)	0	272	8336
8574	131021490@N02	4583399@N20	LMF 90faves (Post 1, Fave &amp; Award 4)	0	287	9530
8575	131021490@N02	14750800@N21	LMF Agua (water)	0	87	1024
8576	131021490@N02	4445980@N20	LMF Alemania (Germany)	0	96	1607
8577	131021490@N02	14781166@N23	LMF anteriores al año 2000 (prior to 2000)	0	10	187
8578	131021490@N02	3101432@N24	LMF Austria	0	47	1340
8579	131021490@N02	14780021@N22	LMF Coches, autobuses y camiones (cars, buses and trucks)	0	46	764
8580	131021490@N02	14750487@N20	LMF de 2000 a 2009 (from 2000 to 2009)	0	10	166
8581	131021490@N02	4466047@N23	LMF Dinamarca (Denmark)	0	24	206
8582	131021490@N02	14751442@N21	LMF Edificios religiosos (religious buildings)	0	88	1132
8583	131021490@N02	14725911@N25	LMF El club de las 8000 vistas. The 8000 views club.	0	31	174
8584	131021490@N02	14736085@N24	LMF El club de las 9000 vistas. The 9000 views club.	0	28	179
8585	131021490@N02	14704542@N25	LMF Embarcaciones (boats)	0	50	630
8586	131021490@N02	14755282@N21	LMF Entorno rural (rural environment)	0	61	703
8587	131021490@N02	14750917@N21	LMF Esculturas y estatuas (sculptures and statues)	0	71	921
8588	131021490@N02	962924@N20	LMF Expos (galleries)  01	0	295	3483
8589	131021490@N02	14665576@N23	LMF Expos (galleries)  02	0	186	1668
8590	131021490@N02	14613298@N25	LMF Expos (galleries)  03	0	133	1045
8591	131021490@N02	14665596@N23	LMF Expos (galleries)  04	0	112	673
8592	131021490@N02	14660927@N21	LMF Expos (galleries)  10 H.O.F.	0	61	218
8593	131021490@N02	3046742@N22	LMF Francia (France)	0	140	2819
8594	131021490@N02	14716576@N24	LMF Molinos de viento y de agua (wind and water mills)	0	25	155
8595	131021490@N02	3941774@N23	LMF Noruega (Norway)	0	32	272
8596	131021490@N02	14725592@N20	LMF Paisajes urbanos  (urban landscapes)	0	74	984
8597	131021490@N02	14724557@N25	LMF Rotondas (roundabouts)	0	7	24
8598	131021490@N02	3967956@N22	LMF Suecia (Sweden)	0	19	286
8599	131021490@N02	4421794@N25	LMF Suiza (Switzerland)	0	39	376
8600	131021490@N02	14758221@N23	LMF Trenes, vías y tranvías (trains, tracks and trams)	0	61	1039
8601	131021490@N02	4478770@N20	LMF Unión Europea (European Union)	0	190	1387
8602	131021490@N02	1802291@N21	LO ZODIACO / THE ZODIAC * Admin Invite only P1/C2	0	202	10333
8603	131021490@N02	324496@N25	Locomotive a vapore	0	386	20229
8604	131021490@N02	4160101@N20	LOCOMOTIVE ELETTRICHE F.S.- E.626	0	31	870
8605	131021490@N02	2806714@N22	Locomotive Every Season (No 30/60 limit)	0	378	306579
8606	131021490@N02	2940525@N21	Locomotives IZOLATE ISOLATED (No 30/60 limit)	0	62	4777
8607	131021490@N02	32925080@N00	Logistics	0	105	1051
8608	131021490@N02	885697@N20	Logo Design Pro	0	2441	11139
8609	131021490@N02	561024@N24	Logopond Lillies	0	1385	4591
8610	131021490@N02	3796135@N22	Lokalbahnen / on private tracks	0	131	16042
8611	131021490@N02	472249@N24	Loks auf Ostgleisen	0	133	19746
8612	131021490@N02	63196121@N00	London Bus	0	1582	237407
8613	131021490@N02	75793947@N00	London Tube	0	18328	65899
8614	131021490@N02	418175@N24	London!	0	2681	182361
8615	131021490@N02	998733@N21	London's Transport	0	638	145814
8616	131021490@N02	97947309@N00	Lonely Planet	0	31353	1574801
8617	131021490@N02	64228671@N00	Lonely Planet Photo Challenges	0	16084	187124
8618	131021490@N02	3996230@N22	LOOK for a better group - level 1 RED	0	750	36268
8619	131021490@N02	3979059@N23	LOOK for a better group - level 2 YELLOW	0	509	7902
8620	131021490@N02	2172498@N23	Look... What I Have Just Taken A Photograph Of	0	31	17694
8621	131021490@N02	630766@N24	lorrys	0	327	99986
8622	131021490@N02	664384@N23	Lost Places	0	4389	195073
8623	131021490@N02	1537041@N25	LOVE   PHOTOS	0	3419	20730
8624	131021490@N02	1674812@N25	Love &amp; Love	0	3915	28055
8625	131021490@N02	87559625@N00	LOVE &amp; PEACE &gt; READ THE RULES OR...	0	2693	16183
8626	131021490@N02	1601843@N22	Love Around the World	0	211	1635
8627	131021490@N02	1450112@N21	Love for Photography ♥ Amor pela Fotografia ♥ P1/A2	0	3722	141453
8628	131021490@N02	1618944@N21	Love Is All You Need	0	166	966
8629	131021490@N02	45735475@N00	Love is....	0	12812	165317
8630	131021490@N02	502420@N25	Love it!_Award 5 photos	0	7450	109199
8631	131021490@N02	989161@N25	LOVE!!	0	469	2334
8632	131021490@N02	515383@N21	Lovely City!	0	11187	437309
8633	131021490@N02	67665254@N00	lovely ugly vienna	0	548	12664
8634	131021490@N02	1135942@N20	Lovely villages, fields, meadows, swamps &amp; countryside	0	8873	498940
8635	131021490@N02	60997871@N00	Lover(s)	0	3527	16675
8636	131021490@N02	963874@N25	Loving All Things Photography	0	2010	190524
8637	131021490@N02	1369070@N24	loving couples	0	136	589
