	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
102	108	Every day mostly a long row	84	en	Criteria viii	Criteria vii	Criteria x	0.5530470609664917	0.8177984654903412	Criteria iii	Criteria vi	Criteria v	0.20042084	0.5283663	False	0.0	0.23351103983503355
103	109	Not today it is raining.	84	en	Criteria viii	Criteria vii	Criteria iii	0.2509724497795105	0.5192768797278404	Criteria vii	Criteria vi	Criteria iii	0.29442072	0.559635	False	0.5	0.7394363493318273
104	110	It has tags of madametussaud, street, streephotography, raining, weeklygroup	84	en	Criteria iii	Criteria iv	Criteria v	0.5130748748779297	0.8574428260326385	Criteria vi	Criteria iii	Criteria iv	0.28630254	0.7079144	False	0.5	0.7555590364728375
105	111	It has tags of nikonfm, nikkor, film, analogue, kodakultramax, amsterdam, concrete, brutalism, architecture, grey, blindwall, hetschip, cygnusgymnasium, commerdegeus, beningwersen	85	en	Criteria iii	Criteria iv	Criteria vi	0.5393531918525696	0.824223019182682	Criteria i	Criteria ii	Criteria iv	0.58545905	0.8615475	False	0.2	0.17824177983640396
106	112	It has tags of autochinon, f, vintage, amsterdam, northholland, netherlands	86	en	Criteria iii	Criteria iv	Criteria ii	0.4555918574333191	0.754212498664856	Criteria ii	Criteria iv	Criteria vi	0.41734406	0.86048937	False	0.5	0.4907896309008337
107	113	crop from RAW edit	87	en	Criteria v	Criteria iii	Criteria vi	0.5005552768707275	0.7527870982885361	Criteria x	Criteria vii	Criteria iii	0.16881827	0.48212302	False	0.2	0.4041289506079856
108	114	It has tags of pentacon, vintage, amsterdam, northholland, netherlands	87	en	Criteria iii	Criteria iv	Criteria ii	0.4333545267581939	0.7506268471479416	Criteria ii	Criteria i	Criteria iv	0.5450007	0.887825	False	0.5	0.4313731287669085
109	115	crop from RAW edit	88	en	Criteria v	Criteria iii	Criteria vi	0.5005552768707275	0.7527870982885361	Criteria x	Criteria vii	Criteria iii	0.16881827	0.48212302	False	0.2	0.4041289506079856
110	116	Door to nowhere	92	en	Criteria iii	Criteria vi	Criteria vii	0.5336495637893677	0.8272089883685112	Criteria vi	Criteria vii	Criteria i	0.25297436	0.5161199	False	0.5	0.6704969881085091
111	117	broken down elevator big enough to hold a small car	92	en	Criteria vi	Criteria i	Criteria iii	0.2376008927822113	0.5629743784666061	Criteria iv	Criteria vii	Criteria i	0.28633958	0.657974	False	0.2	0.6146931082582996
112	118	Pictures of the now long gone Vrieshuis Amerika, a huge cold storage building on the Amsterdam waterfront, squatted in the nineties	92	en	Criteria i	Criteria vi	Criteria iv	0.3398789465427398	0.6667962372303009	Criteria iv	Criteria vi	Criteria i	0.43354562	0.78436357	False	1.0	0.7008179839723723
113	119	These pictures were taken during the last weeks of the squatting in 1998 as a documentation of the building, that was taken down not long after	92	en	Criteria ii	Criteria i	Criteria iii	0.3282378315925598	0.7540639787912369	Criteria iv	Criteria iii	Criteria vi	0.5194145	0.87460876	False	0.2	0.4690725482350549
114	120	top floor, the only one with big windows	92	en	Criteria viii	Criteria vii	Criteria i	0.5572121143341064	0.8808527365326881	Criteria iv	Criteria i	Criteria iii	0.6245712	0.86178577	False	0.2	0.06823949270416366
115	121	here the cooling pumps were housed	92	en	Criteria ii	Criteria iii	Criteria vi	0.2993764281272888	0.733070969581604	Criteria iv	Criteria i	Criteria ii	0.76786995	0.9041886	False	0.2	0.392756424292382
116	122	we used it as a venue and gallery for expositions, parties and concerts	92	en	Criteria iii	Criteria vi	Criteria ii	0.4798048734664917	0.9069974943995476	Criteria vi	Criteria iv	Criteria ii	0.3817807	0.8323987	False	0.5	0.6258077948161901
117	123	The windows gave a dominating view of the surroundings as this was by far the highest building in the neighborhood	92	en	Criteria i	Criteria iv	Criteria ii	0.345123827457428	0.9091925024986268	Criteria iv	Criteria i	Criteria vi	0.7850216	0.9283399	False	0.5	0.7258786710731436
118	124	Camera Hasselblad SWC with Fuji  Provia 100f	92	en	Criteria iii	Criteria vi	Criteria ii	0.4328586757183075	0.7597221285104752	Criteria iv	Criteria ii	Criteria vi	0.33724755	0.69072056	False	0.5	0.5040016475533805
119	125	It has title of Rails, treinstation, Noord	93	en	Criteria iii	Criteria vi	Criteria iv	0.3482989966869354	0.7986794412136078	Criteria iv	Criteria ii	Criteria iii	0.44004261	0.8557803	False	0.5	0.44711360383190213
120	126	Built 1610-1613 as city storage houses, for the storage of grain, butter and peat that was distributed to the poor	95	en	Criteria v	Criteria iv	Criteria iii	0.3558736443519592	0.905195951461792	Criteria iv	Criteria iii	Criteria v	0.75537837	0.9200307	False	1.0	0.7310676304794472
121	127	In Napoleonic times it became the city's arsenal, hence its name	95	en	Criteria iv	Criteria ii	Criteria vi	0.2793612778186798	0.7182655036449432	Criteria iv	Criteria ii	Criteria vi	0.64279824	0.9181397	True	1.0	0.7763070235662851
122	128	It now houses the offices of the Jewish Historical Museum, on the other side of the street.	95	en	Criteria iv	Criteria iii	Criteria vi	0.3365912735462188	0.75544373691082	Criteria iv	Criteria i	Criteria vi	0.70465493	0.89333135	True	0.5	0.7921665495939845
123	129	It has title of A Walk Through Old Amsterdam	95	en	Criteria iii	Criteria vi	Criteria iv	0.3017729520797729	0.7757104486227036	Criteria i	Criteria ii	Criteria iv	0.49781603	0.7561021	False	0.2	0.421076845201575
124	130	It has tags of amsterdam, thenetherlands, history, architecture, jewish, arsenaal, arsenal, nieuweamstelstraat, warehouses, seventeenthcentury, facade, building	95	en	Criteria iii	Criteria iv	Criteria ii	0.5464009046554565	0.8739204406738281	Criteria iv	Criteria ii	Criteria i	0.56964326	0.9173278	False	0.5	0.4555966993695944
125	131	Holocaust monument, Wibautstraat, remembering the 102,000 Jewish victims from the Netherlands	96	en	Criteria vi	Criteria iii	Criteria iv	0.3753640055656433	0.8284391164779663	Criteria ii	Criteria iv	Criteria vi	0.297793	0.8461201	False	0.5	0.7304864702966344
126	132	It has title of A Walk Through Old Amsterdam	96	en	Criteria iii	Criteria vi	Criteria iv	0.3017729520797729	0.7757104486227036	Criteria i	Criteria ii	Criteria iv	0.49781603	0.7561021	False	0.2	0.421076845201575
127	133	It has tags of amsterdam, thenetherlands, history, architecture, jewish, holocaustmonument, holocaustnamesmonument, mirrors, reflection, wibautstraat	96	en	Criteria iii	Criteria vi	Criteria iv	0.3990026116371155	0.8312212824821472	Criteria ii	Criteria iv	Criteria i	0.5249898	0.9091673	False	0.2	0.4256169868408609
128	134	Built 1721-1723, commissioned by Joan Corver and Sarah Maria Trip, daughter of one of Amsterdam's mayors	97	en	Criteria i	Criteria iv	Criteria ii	0.5971277952194214	0.8716547563672066	Criteria i	Criteria ii	Criteria iv	0.84885365	0.93942386	True	1.0	0.9651222781055265
129	135	It used to offer housing to elder or sick protestant couples and singles.	97	en	Criteria iii	Criteria iv	Criteria ii	0.5264876484870911	0.8442783355712891	Criteria iv	Criteria iii	Criteria v	0.56932753	0.89955556	False	0.5	0.6601766042019549
130	136	It has title of A Walk Through Old Amsterdam	97	en	Criteria iii	Criteria vi	Criteria iv	0.3017729520797729	0.7757104486227036	Criteria i	Criteria ii	Criteria iv	0.49781603	0.7561021	False	0.2	0.421076845201575
131	137	It has tags of amsterdam, thenetherlands, history, architecture, jewish, corvershof, building, facade, eighteenthcentury	97	en	Criteria iii	Criteria iv	Criteria vi	0.4504638016223907	0.8129199147224426	Criteria iv	Criteria ii	Criteria i	0.46337676	0.9050786	False	0.2	0.5373404396450248
132	138	skate park third floor on the right, rollerdisco on the left	117	en	Criteria ix	Criteria i	Criteria x	0.2536430656909942	0.532313734292984	Criteria vii	Criteria i	Criteria x	0.44375294	0.67190975	False	0.5	0.5852758191673304
133	139	the fencing blocks the way to vrieshuis Australie next door	117	en	Criteria iii	Criteria iv	Criteria vi	0.2711060345172882	0.5660268366336823	Criteria vii	Criteria iv	Criteria x	0.5841651	0.72634226	False	0.2	0.3435802247824218
134	140	Pictures of the now long gone Vrieshuis Amerika, a huge cold storage building on the Amsterdam waterfront, squatted in the nineties	117	en	Criteria i	Criteria vi	Criteria iv	0.3398789465427398	0.6667962372303009	Criteria iv	Criteria vi	Criteria i	0.43354562	0.78436357	False	1.0	0.7008179839723723
135	141	These pictures were taken during the last weeks of the squatting in 1998 as a documentation of the building, that was taken down not long after	117	en	Criteria ii	Criteria i	Criteria iii	0.3282378315925598	0.7540639787912369	Criteria iv	Criteria iii	Criteria vi	0.5194145	0.87460876	False	0.2	0.4690725482350549
136	142	top floor, the only one with big windows	117	en	Criteria viii	Criteria vii	Criteria i	0.5572121143341064	0.8808527365326881	Criteria iv	Criteria i	Criteria iii	0.6245712	0.86178577	False	0.2	0.06823949270416366
137	143	here the cooling pumps were housed	117	en	Criteria ii	Criteria iii	Criteria vi	0.2993764281272888	0.733070969581604	Criteria iv	Criteria i	Criteria ii	0.76786995	0.9041886	False	0.2	0.392756424292382
138	144	we used it as a venue and gallery for expositions, parties and concerts	117	en	Criteria iii	Criteria vi	Criteria ii	0.4798048734664917	0.9069974943995476	Criteria vi	Criteria iv	Criteria ii	0.3817807	0.8323987	False	0.5	0.6258077948161901
139	145	The windows gave a dominating view of the surroundings as this was by far the highest building in the neighborhood	117	en	Criteria i	Criteria iv	Criteria ii	0.345123827457428	0.9091925024986268	Criteria iv	Criteria i	Criteria vi	0.7850216	0.9283399	False	0.5	0.7258786710731436
140	146	Camera Hasselblad SWC with Fuji  Provia 100f	117	en	Criteria iii	Criteria vi	Criteria ii	0.4328586757183075	0.7597221285104752	Criteria iv	Criteria ii	Criteria vi	0.33724755	0.69072056	False	0.5	0.5040016475533805
141	147	This Protestant church is one of the most famous landmarks in the center of Amsterdam	118	en	Criteria vi	Criteria iv	Criteria iii	0.4686157405376434	0.8228483200073242	Criteria iv	Criteria i	Criteria ii	0.55383366	0.85448325	False	0.2	0.6156417084742829
142	148	It was built between 1620 and 1638 and its tower is 85m (279 ft) high	118	en	Criteria i	Criteria iv	Criteria ii	0.53767329454422	0.8272669464349747	Criteria i	Criteria iv	Criteria iii	0.573665	0.8889652	True	0.5	0.978793888472828
143	149	On it's top, their is a crown representing the crown of Emperor Maximilian 1st of Austria	118	en	Criteria vi	Criteria iv	Criteria iii	0.3768704533576965	0.7587861865758896	Criteria i	Criteria vi	Criteria iv	0.43976912	0.83056474	False	0.5	0.7743927484866916
144	150	Its carillon, sounded on bells dating from 1648, is famous in the city	118	en	Criteria iii	Criteria ii	Criteria iv	0.2309001237154007	0.6682313531637192	Criteria iv	Criteria i	Criteria vi	0.43645263	0.8295274	False	0.2	0.6894758829898502
145	151	It has tags of sony, ilce, alpha, avril, april, spring, printemps, paysbas, netherlands, hollande, holland, ville, town, canal, p, barge, boat, bateau, eau, water, church, westerkerk	118	en	Criteria iii	Criteria iv	Criteria v	0.504396915435791	0.8321966603398323	Criteria i	Criteria ii	Criteria iv	0.30832672	0.69234097	False	0.2	0.4068115938699342
146	152	It has tags of amstel, scenic, riverside, sky, clouds, water, river, bridge	119	en	Criteria vii	Criteria iii	Criteria x	0.5699857473373413	0.7624616995453835	Criteria i	Criteria iv	Criteria vi	0.39854997	0.74883485	False	0.0	0.18168455784584364
147	153	It has tags of nederland, netherlands, paysbas, amsterdam, light, festival	128	en	Criteria iii	Criteria vi	Criteria iv	0.4806987643241882	0.7865525633096695	Criteria ii	Criteria i	Criteria iv	0.7795078	0.9160754	False	0.2	0.30337625734585627
148	154	It has tags of nederland, netherlands, paysbas, amsterdam, light, festival	130	en	Criteria iii	Criteria vi	Criteria iv	0.4806987643241882	0.7865525633096695	Criteria ii	Criteria i	Criteria iv	0.7795078	0.9160754	False	0.2	0.30337625734585627
149	155	It has tags of nederland, netherlands, paysbas, amsterdam, light, festival	131	en	Criteria iii	Criteria vi	Criteria iv	0.4806987643241882	0.7865525633096695	Criteria ii	Criteria i	Criteria iv	0.7795078	0.9160754	False	0.2	0.30337625734585627
150	156	It has tags of nederland, netherlands, paysbas, amsterdam	135	en	Criteria iii	Criteria iv	Criteria ii	0.4793519377708435	0.7831919342279434	Criteria ii	Criteria iv	Criteria i	0.74251014	0.93046874	False	0.5	0.3582208923535298
151	157	It has tags of nederland, netherlands, paysbas, amsterdam	141	en	Criteria iii	Criteria iv	Criteria ii	0.4793519377708435	0.7831919342279434	Criteria ii	Criteria iv	Criteria i	0.74251014	0.93046874	False	0.5	0.3582208923535298
152	158	It has tags of nederland, netherlands, paysbas, amsterdam, light, festival	148	en	Criteria iii	Criteria vi	Criteria iv	0.4806987643241882	0.7865525633096695	Criteria ii	Criteria i	Criteria iv	0.7795078	0.9160754	False	0.2	0.30337625734585627
153	159	It has tags of netherlands, netherlandsphoto, netherlandsphotography, netherlandspictures, holland, hollandphoto, hollandphotography, noordholland, northholland, amsterdam, amsterdamcenter, amsterdamphoto, amsterdamphotography, oldamsterdam, oldcity, oldquarter, authentic, typical, typicalhouses, typicalquarter, dutch, dutchcity, dutchyhouses, dutchculture, street, streetphoto, streetphotography, streetstyle, city, cityphoto, cityphotography, citystyle, colors, colorsphoto, colorsphotography, colorstints, brown, couloured, coulouredphoto, coulouredphotography, travel, traveller, travelling, travelphoto, travelphotography, tripphoto, tripphotography, voyage, voyagephoto, voyagephotography, occident, occidentphoto, occidentphotography, europe, europephoto, europephotography, canon, canonphoto, canonphotography	150	en	Criteria iii	Criteria iv	Criteria ii	0.4333382248878479	0.7939302623271942	Criteria vi	Criteria iv	Criteria iii	0.71267444	0.8748408	False	0.5	0.3505193221080482
154	160	staircase to fifth behind the stage	155	en	Criteria i	Criteria iv	Criteria ii	0.5368859171867371	0.8116361275315285	Criteria i	Criteria vii	Criteria vi	0.38019973	0.7321376	True	0.2	0.8234153026198927
155	161	Pictures of the now long gone Vrieshuis Amerika, a huge cold storage building on the Amsterdam waterfront, squatted in the nineties	155	en	Criteria i	Criteria vi	Criteria iv	0.3398789465427398	0.6667962372303009	Criteria iv	Criteria vi	Criteria i	0.43354562	0.78436357	False	1.0	0.7008179839723723
156	162	These pictures were taken during the last weeks of the squatting in 1998 as a documentation of the building, that was taken down not long after	155	en	Criteria ii	Criteria i	Criteria iii	0.3282378315925598	0.7540639787912369	Criteria iv	Criteria iii	Criteria vi	0.5194145	0.87460876	False	0.2	0.4690725482350549
157	163	top floor, the only one with big windows	155	en	Criteria viii	Criteria vii	Criteria i	0.5572121143341064	0.8808527365326881	Criteria iv	Criteria i	Criteria iii	0.6245712	0.86178577	False	0.2	0.06823949270416366
158	164	here the cooling pumps were housed	155	en	Criteria ii	Criteria iii	Criteria vi	0.2993764281272888	0.733070969581604	Criteria iv	Criteria i	Criteria ii	0.76786995	0.9041886	False	0.2	0.392756424292382
159	165	we used it as a venue and gallery for expositions, parties and concerts	155	en	Criteria iii	Criteria vi	Criteria ii	0.4798048734664917	0.9069974943995476	Criteria vi	Criteria iv	Criteria ii	0.3817807	0.8323987	False	0.5	0.6258077948161901
160	166	The windows gave a dominating view of the surroundings as this was by far the highest building in the neighborhood	155	en	Criteria i	Criteria iv	Criteria ii	0.345123827457428	0.9091925024986268	Criteria iv	Criteria i	Criteria vi	0.7850216	0.9283399	False	0.5	0.7258786710731436
161	167	Camera Hasselblad SWC with Fuji  Provia 100f	155	en	Criteria iii	Criteria vi	Criteria ii	0.4328586757183075	0.7597221285104752	Criteria iv	Criteria ii	Criteria vi	0.33724755	0.69072056	False	0.5	0.5040016475533805
162	168	It has title of vrieshuis Amerika: fourth floor.	155	en	Criteria iii	Criteria vi	Criteria iv	0.2741082906723022	0.6961517632007599	Criteria i	Criteria iv	Criteria iii	0.6283749	0.8601207	False	0.5	0.4934344893279159
