	index	sentence	origin	lang
323	338	The artwork represents this phenomenon’s data and shows that we are all connected to earth’s natural systems.	568	en
324	339	It has title of 1.26 AMSTERDAM (The Net)	568	en
325	340	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	568	en
326	341	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	569	en
327	342	It has title of Bunch of Tulips	570	en
328	343	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	570	en
329	344	It has title of Neighborhood	571	en
330	345	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	571	en
331	346	View over the vegetable and flower market in the old city of Amsterdam	584	en
332	347	the square is called Amstelveld, the oldwooden  church in the background, Amstelkerk	584	en
333	348	It has title of Vegetable and flower market in the old city of Amsterdam	584	en
334	349	It has tags of blackandwhite, roof, zwartwit, church, amsterdam, pnrm, whiteframe	585	en
335	350	4028, Eurostar unit arriving at Amsterdam CS, 30 July 2019,	595	en
336	354	It has tags of traxx, amsterdamcs, electric, loco, lok, train, zug, vlak, benelux, netherlands	596	en
337	355	It has title of Christmas time	598	en
338	356	Stories of people on a tramstop waiting for the tram	626	en
339	357	They are together alone.	626	en
340	358	It has title of Tramstop	626	en
341	359	It has tags of tramstop, people, waiting, tram, streetphotography, friendly, challenges	626	en
342	360	It has tags of amsterdam, netherlands, canal, bicycle, bridge	630	en
343	361	It has title of My Light Is Your Light....	664	en
344	362	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	664	en
345	363	It has tags of amsterdam, city, bridge, scenic, skies, canal, wintertime, winter, reflection, silhouette, sunset	698	en
346	364	It has tags of amsterdam, northholland, netherlands, nightphotography	702	en
347	365	It has tags of amsterdam, northholland, netherlands, nightphotography	703	en
348	366	It has tags of amsterdam, northholland, netherlands, nightphotography	704	en
349	367	It has tags of amsterdam, northholland, netherlands, nl, amsterdamlightfestival, nightphotography	705	en
350	368	Hier passeert er een molen De Gooyer   An unusual route number for a termporary tram service in Amsterdam	720	en
351	369	Due to track work in Sarphatistraat, a shuttle service with 3 bidirectional cars is being carried out between Alexanderplein and Azartplein, normally served by route 7	720	en
352	370	Today two new CAF cars were in service on the 29	720	en
353	371	One is seen here while passing windmill De Gooyer	720	en
354	372	It has tags of amsterdam, funen, molen, windmill, degooyer, tram, tramway, streetcar, strassenbahn, gvb, caf	720	en
355	373	This town hall will become the Royal Palace (.Koninklijk Paleis.) from 1808 when Louis Bonaparte, King of Holland, chooses to settle in Amsterdam	727	en
356	374	It has tags of amsterdam, northholland, netherlands	742	en
357	375	It has tags of amsterdam, northholland, netherlands	743	en
358	376	It has tags of amsterdam, northholland, netherlands	744	en
359	377	It has tags of amsterdam, northholland, netherlands	745	en
360	378	It has tags of amsterdam, northholland, netherlands	746	en
361	379	While Jews are persecuted elsewhere in Europe, they are welcome in Amsterdam, although they have to confine their activities to trade and provide their own poor relief	763	en
362	380	Two synagogues are built around 1673: the High German (left) anf the Portuguese (right)	763	en
363	381	It is easy to see which group is the wealthier	763	en
364	382	"It has title of ""A view of the great and the Portuguese Synagogue"""	763	en
365	383	The Town Hall on the left in Dam Square is finished and visitors from distant parts (look for the turbans) gaze in awe	764	en
366	384	They are also fascinated by the vehicles, which move on iron runners	764	en
367	385	These are an Amsterdam invention, probably inspired by the fact that road tax has to be paid on wheeled vehicles	764	en
368	386	The driver throws a greasy rag in front of the runners to keep them slippery	764	en
369	387	It has tags of amsterdam, northholland, netherlands	765	en
370	388	It has tags of amsterdam, northholland, netherlands	766	en
371	389	It has tags of amsterdam, northholland, netherlands	767	en
372	390	It has tags of amsterdam, northholland, netherlands	768	en
373	391	It has tags of amsterdam, northholland, netherlands	769	en
374	392	It has tags of amsterdam, northholland, netherlands	770	en
375	393	It has tags of amsterdam, northholland, netherlands	771	en
376	394	It has tags of amsterdam, northholland, netherlands	772	en
377	395	It has tags of amsterdam, northholland, netherlands	773	en
378	396	It has tags of amsterdam, northholland, netherlands	774	en
379	397	It has tags of amsterdam, northholland, netherlands	775	en
380	398	It has tags of amsterdam, northholland, netherlands	776	en
381	399	It has tags of amsterdam, northholland, netherlands	777	en
382	400	It has tags of amsterdam, northholland, netherlands	778	en
383	401	It has tags of amsterdam, northholland, netherlands	779	en
384	402	It has tags of amsterdam, northholland, netherlands	780	en
385	403	It has tags of amsterdam, northholland, netherlands	781	en
386	404	It has tags of amsterdam, northholland, netherlands	782	en
387	405	It has tags of amsterdam, northholland, netherlands	783	en
388	406	It has tags of amsterdam, northholland, netherlands	784	en
389	407	It has tags of amsterdam, northholland, netherlands	785	en
390	408	It has tags of amsterdam, northholland, netherlands	786	en
391	409	It has tags of amsterdam, northholland, netherlands	787	en
392	410	It has tags of amsterdam, northholland, netherlands	788	en
393	411	It has tags of amsterdam, northholland, netherlands	789	en
394	412	It has tags of amsterdam, northholland, netherlands	790	en
395	413	It has tags of amsterdam, northholland, netherlands	791	en
396	414	It has tags of amsterdam, northholland, netherlands	792	en
397	415	It has tags of amsterdam, northholland, netherlands	793	en
398	416	It has tags of amsterdam, northholland, netherlands	794	en
399	417	It has tags of amsterdam, northholland, netherlands	795	en
400	418	It has tags of amsterdam, northholland, netherlands	796	en
401	419	It has tags of amsterdam, northholland, netherlands	797	en
402	420	It has tags of amsterdam, northholland, netherlands	798	en
403	421	It has tags of amsterdam, northholland, netherlands	799	en
404	422	It has tags of amsterdam, northholland, netherlands	800	en
405	423	It has tags of amsterdam, northholland, netherlands	801	en
406	424	It has tags of amsterdam, northholland, netherlands	802	en
407	425	It has tags of amsterdam, northholland, netherlands	803	en
408	426	It has tags of amsterdam, northholland, netherlands	804	en
409	427	It has tags of amsterdam, northholland, netherlands	805	en
410	428	It has tags of amsterdam, northholland, netherlands	806	en
411	429	It has tags of amsterdam, northholland, netherlands	807	en
412	430	It has tags of amsterdam, northholland, netherlands	808	en
413	431	It has tags of amsterdam, northholland, netherlands	809	en
414	432	It has tags of amsterdam, northholland, netherlands	810	en
415	433	It has tags of amsterdam, northholland, netherlands	811	en
416	434	It has tags of amsterdam, northholland, netherlands	812	en
417	435	It has tags of amsterdam, northholland, netherlands	813	en
418	436	It has tags of amsterdam, northholland, netherlands	814	en
419	438	Jur looking for a checkpoint during the 2021 edition of the Anieck van Hardeveld memorial Allecat race	848	en
420	439	It has title of Alleycat	848	en
421	440	It has tags of amsterdam, northholland, netherlands	852	en
422	441	It has tags of amsterdam, northholland, netherlands	853	en
423	442	It has tags of amsterdam, northholland, netherlands	854	en
424	443	It has tags of amsterdam, northholland, netherlands	855	en
425	444	It has tags of amsterdam, northholland, netherlands	856	en
426	445	It has tags of amsterdam, northholland, netherlands	857	en
427	446	It has tags of amsterdam, northholland, netherlands	858	en
428	447	It has tags of amsterdam, northholland, netherlands	859	en
429	448	It has tags of amsterdam, northholland, netherlands	860	en
430	449	It has tags of amsterdam, northholland, netherlands	861	en
431	450	It has tags of amsterdam, northholland, netherlands	862	en
432	451	It has tags of amsterdam, northholland, netherlands	863	en
433	452	It has tags of amsterdam, northholland, netherlands	864	en
434	453	It has tags of amsterdam, northholland, netherlands	865	en
435	454	It has tags of amsterdam, northholland, netherlands	866	en
436	455	It has tags of amsterdam, northholland, netherlands	867	en
437	456	It has tags of amsterdam, northholland, netherlands	868	en
438	457	It has tags of amsterdam, northholland, netherlands	869	en
439	458	It has tags of amsterdam, northholland, netherlands	870	en
440	459	It has tags of amsterdam, northholland, netherlands	871	en
441	460	It has tags of amsterdam, northholland, netherlands	872	en
442	461	It has tags of amsterdam, northholland, netherlands	873	en
443	462	It has tags of amsterdam, northholland, netherlands	874	en
444	463	It has tags of amsterdam, northholland, netherlands	875	en
445	464	Not happy man walking in the street in front of a window with happy woman.	888	en
446	465	It has tags of streetphotography, man, woman, walking, candid	888	en
447	466	Glas National Maritime Museum Amsterdam	900	en
448	468	It has title of Pressure cleaning	933	en
449	469	It has tags of amsterdam, cycle, steam, cleaning, street	933	en
450	470	It has tags of amsterdam, northholland, netherlands	952	en
451	471	It has tags of amsterdam, northholland, netherlands	961	en
452	472	Who stays where in Amsterdam	969	en
453	473	Humbler travellers, such as seamen, look for a cheap inn, but if they are ill, they can go to the hospital, the Binnengasthuis	969	en
454	474	The gate in the centre leads to it	969	en
455	475	While waiting for the train you can listen to pianomusic	980	en
456	476	It has title of Central Station Amsterdam	980	en
457	477	It has tags of listen, music, piano, streetphotography, central, station	980	en
458	478	Stern from the William Rex	982	en
459	479	Model  of a war vessel 1698  Width is 205 cm	982	en
460	480	Original vessel would be 12 times this one	982	en
