	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
64	71	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	647	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
65	72	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	648	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
66	73	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	649	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
67	74	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	650	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
68	75	It has tags of china, classicalgardens, garden, jiangsu, masterofthenets, suzhou, unescoworldheritage, w, peoplesrepublicofchina	651	en	0.01697860285639763	0.1922871619462967	0.47056880593299866	0.08816396445035934	0.02588188834488392	0.1969166398048401	0.0024506370536983013	0.0013567672576755285	0.002293854719027877	0.003017689101397991	8.412395982304588e-05	0.47056880593299866	Criteria iii	0.1969166398048401	Criteria vi	0.1922871619462967	Criteria ii	0.47056880593299866	0.8597726076841354
69	76	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	653	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
70	77	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	654	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
71	78	It has tags of canglang, china, classicalgardens, c, garden, greatwave, jiangsu, pavilion, suzhou, unescoworldheritage, peoplesrepublicofchina	655	en	0.02377280965447426	0.12670829892158508	0.5386086106300354	0.12121866643428802	0.03851206973195076	0.13742530345916748	0.0037374349776655436	0.002082190476357937	0.003811981761828065	0.00407759053632617	4.504081516643055e-05	0.5386086106300354	Criteria iii	0.13742530345916748	Criteria vi	0.12670829892158508	Criteria ii	0.5386086106300354	0.802742213010788
72	79	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	656	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
73	80	It has tags of china, classicalgardens, garden, jiangsu, masterofthenets, suzhou, unescoworldheritage, w, peoplesrepublicofchina	657	en	0.01697860285639763	0.1922871619462967	0.47056880593299866	0.08816396445035934	0.02588188834488392	0.1969166398048401	0.0024506370536983013	0.0013567672576755285	0.002293854719027877	0.003017689101397991	8.412395982304588e-05	0.47056880593299866	Criteria iii	0.1969166398048401	Criteria vi	0.1922871619462967	Criteria ii	0.47056880593299866	0.8597726076841354
74	81	It has tags of administrator, china, classicalgardens, garden, humble, jiangsu, suzhou, unescoworldheritage, zhu, suzhoushi, jiangsusheng	658	en	0.0247502364218235	0.17619413137435913	0.4583297669887543	0.09874652326107025	0.029797133058309555	0.20239019393920898	0.0026401213835924864	0.001470168586820364	0.0024504587054252625	0.0031580582726746798	7.329390791710466e-05	0.4583297669887543	Criteria iii	0.20239019393920898	Criteria vi	0.17619413137435913	Criteria ii	0.4583297669887543	0.8369140923023224
75	82	It has tags of china, classicalgardens, garden, jiangsu, suzhou, unescoworldheritage, peoplesrepublicofchina	659	en	0.01476177480071783	0.18775467574596405	0.4911051392555237	0.07601794600486755	0.02325529046356678	0.19915704429149628	0.0022441702894866467	0.0010852424893528223	0.0018950733356177807	0.002651812043040991	7.177273801062256e-05	0.4911051392555237	Criteria iii	0.19915704429149628	Criteria vi	0.18775467574596405	Criteria ii	0.4911051392555237	0.878016859292984
76	83	It has tags of administrator, china, classicalgardens, garden, humble, jiangsu, suzhou, unescoworldheritage, zhu, suzhoushi, jiangsusheng	660	en	0.0247502364218235	0.17619413137435913	0.4583297669887543	0.09874652326107025	0.029797133058309555	0.20239019393920898	0.0026401213835924864	0.001470168586820364	0.0024504587054252625	0.0031580582726746798	7.329390791710466e-05	0.4583297669887543	Criteria iii	0.20239019393920898	Criteria vi	0.17619413137435913	Criteria ii	0.4583297669887543	0.8369140923023224
77	84	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	677	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
78	85	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	678	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
79	86	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	679	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
80	87	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	680	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
81	88	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	681	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
82	89	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	682	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
83	90	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	683	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
84	91	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	684	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
85	92	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	685	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
86	93	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	686	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
87	94	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	687	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
88	95	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	688	en	0.01357287634164095	0.18403419852256775	0.50572669506073	0.0758901908993721	0.024882948026061058	0.18835732340812683	0.0021483534947037697	0.0010507365223020315	0.0018108556978404522	0.002453864086419344	7.200435356935486e-05	0.50572669506073	Criteria iii	0.18835732340812683	Criteria vi	0.18403419852256775	Criteria ii	0.50572669506073	0.8781182169914246
89	96	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	689	en	0.01922393962740898	0.2219381183385849	0.46779507398605347	0.06734542548656464	0.01922762021422386	0.19181612133979797	0.003866265993565321	0.0015871711075305939	0.00284768920391798	0.004292252007871866	6.036997729097493e-05	0.46779507398605347	Criteria iii	0.2219381183385849	Criteria ii	0.19181612133979797	Criteria vi	0.46779507398605347	0.8815493136644363
90	97	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	692	en	0.01922393962740898	0.2219381183385849	0.46779507398605347	0.06734542548656464	0.01922762021422386	0.19181612133979797	0.003866265993565321	0.0015871711075305939	0.00284768920391798	0.004292252007871866	6.036997729097493e-05	0.46779507398605347	Criteria iii	0.2219381183385849	Criteria ii	0.19181612133979797	Criteria vi	0.46779507398605347	0.8815493136644363
91	98	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	695	en	0.01922393962740898	0.2219381183385849	0.46779507398605347	0.06734542548656464	0.01922762021422386	0.19181612133979797	0.003866265993565321	0.0015871711075305939	0.00284768920391798	0.004292252007871866	6.036997729097493e-05	0.46779507398605347	Criteria iii	0.2219381183385849	Criteria ii	0.19181612133979797	Criteria vi	0.46779507398605347	0.8815493136644363
92	99	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	696	en	0.01922393962740898	0.2219381183385849	0.46779507398605347	0.06734542548656464	0.01922762021422386	0.19181612133979797	0.003866265993565321	0.0015871711075305939	0.00284768920391798	0.004292252007871866	6.036997729097493e-05	0.46779507398605347	Criteria iii	0.2219381183385849	Criteria ii	0.19181612133979797	Criteria vi	0.46779507398605347	0.8815493136644363
93	100	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	698	en	0.01922393962740898	0.2219381183385849	0.46779507398605347	0.06734542548656464	0.01922762021422386	0.19181612133979797	0.003866265993565321	0.0015871711075305939	0.00284768920391798	0.004292252007871866	6.036997729097493e-05	0.46779507398605347	Criteria iii	0.2219381183385849	Criteria ii	0.19181612133979797	Criteria vi	0.46779507398605347	0.8815493136644363
