UserId ;Lat;Long;PhotoId;ID ;Name;Nationality;Num;PhotoID;Title;Description;User tags;Time taken;Time posted
13395150  N07;34,433599;35,841462;2301213929;13395150  N07;Ian Cowe;T;T40;2301213929;Old war scarred houses, Tripoli, Lebanon;;ripoli,lebanon,houses,war,civil,bullet,holes;01/03/2008 10:14;01/03/2008 10:14
13395150  N07;34,433982;35,844529;2301214199;13395150  N07;Ian Cowe;T;T40;2301214199;View over Tripoli, Lebanon;;tripoli,lebanon;01/03/2008 10:14;01/03/2008 10:14
13395150  N07;34,434656;35,845465;2301214277;13395150  N07;Ian Cowe;T;T40;2301214277;Old alleyway, Tripoli, Lebanon;;tripoli,lebanon,houses,arches,arched,vaulted;01/03/2008 10:14;01/03/2008 10:14
13395150  N07;34,439246;35,84887;2302007030;13395150  N07;Ian Cowe;T;T40;2302007030;View over Tripoli, Lebanon;;view,tripoli,street,lebanon;01/03/2008 10:14;01/03/2008 10:14
13395150  N07;34,433108;35,844641;2302007280;13395150  N07;Ian Cowe;T;T40;2302007280;View over Tripoli, Lebanon;;tripoli,lebanon;01/03/2008 10:14;01/03/2008 10:14
13591811  N03;34,451288;35,805964;2339127869;13591811  N03;dustinkeirstead;T;T25;2339127869;Lovers and Guns, Tripoli, Lebanon;I previously uploaded another version of this photo - I realized the composition of this one is much better.  Taken in Tripoli, Lebanon, on July 13, 2007 (same day the Palestinian camp was shelled).;tripoli,lebanon,lovers,guns;13/07/2007 05:40;17/03/2008 04:51
13591811  N03;34,433341;35,844697;2339133917;13591811  N03;dustinkeirstead;T;T25;2339133917;Steps and stairs, Citadel of Tripoli, Lebanon;Taken in July 2007.;citadel,tripoli,lebanon;13/07/2007 06:56;17/03/2008 04:54
61898586  N00;34,434411;35,842644;2365356177;61898586  N00;kaare.iverson;T;T41;2365356177;Distant Calls;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 04:24;27/03/2008 08:54
61898586  N00;34,435527;35,843477;2365359987;61898586  N00;kaare.iverson;T;T41;2365359987;Soapy;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 04:53;27/03/2008 08:57
61898586  N00;34,432805;35,844361;2365361967;61898586  N00;kaare.iverson;T;T41;2365361967;Cemetary;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 05:13;27/03/2008 08:59
61898586  N00;34,433735;35,84423;2365363823;61898586  N00;kaare.iverson;T;T41;2365363823;Tripoli;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 05:37;27/03/2008 09:01
61898586  N00;34,437371;35,838938;2365366157;61898586  N00;kaare.iverson;T;T41;2365366157;Coffee Connection;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 05:59;27/03/2008 09:03
61898586  N00;34,433904;35,842949;2365369199;61898586  N00;kaare.iverson;T;T41;2365369199;Markets;Tripoli, Lebanon;travel,Lebanon,Middle East;25/02/2008 06:54;27/03/2008 09:05
61898586  N00;34,434196;35,842481;2366190308;61898586  N00;kaare.iverson;T;T41;2366190308;Waterproof;Tripoli, Lebanon;travel,bike,bicycle,Lebanon,Middle East;25/02/2008 04:28;27/03/2008 08:56
61898586  N00;34,43348;35,84478;2366194976;61898586  N00;kaare.iverson;T;T41;2366194976;IMG_5213;Tripoli, Lebanon;travel,favourite,Lebanon,Middle East;25/02/2008 05:24;27/03/2008 09:00
11688668  N03;34,440025;35,847062;2369778065;11688668  N03;Sandy Raymond;T;T42;2369778065;Tripoli, Lebanon;We were told that there's a whole generation that was taught to throw rubbish out the window as it was too dangerous to take it out. Tripoli, Lebanon, February, 1999.;;28/03/2008 22:20;29/03/2008 05:20
11688668  N03;34,434951;35,843086;2369781043;11688668  N03;Sandy Raymond;T;T42;2369781043;bath house;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:23;29/03/2008 05:23
11688668  N03;34,453539;35,816271;2369798355;11688668  N03;Sandy Raymond;T;T42;2369798355;port of Tripoli;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:36;29/03/2008 05:36
11688668  N03;34,436579;35,842688;2370612026;11688668  N03;Sandy Raymond;T;T42;2370612026;street scene;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:20;29/03/2008 05:20
11688668  N03;34,437293;35,846323;2370612460;11688668  N03;Sandy Raymond;T;T42;2370612460;butter pats, spoons and more...;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:20;29/03/2008 05:20
11688668  N03;34,434526;35,842703;2370613222;11688668  N03;Sandy Raymond;T;T42;2370613222;;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:21;29/03/2008 05:21
11688668  N03;34,433683;35,842158;2370631830;11688668  N03;Sandy Raymond;T;T42;2370631830;alley way;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:35;29/03/2008 05:35
11688668  N03;34,43573;35,846234;2370632100;11688668  N03;Sandy Raymond;T;T42;2370632100;mosque;Black and whit stripes on the outside of a building depict a madrasa (school) - I don't remember the significance inside. Maybe this is a school and not a mosque. Tripoli, Lebanon, February, 1999.;;28/03/2008 22:36;29/03/2008 05:36
11688668  N03;34,433037;35,84466;2370647142;11688668  N03;Sandy Raymond;T;T42;2370647142;view from the Citadel;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:47;29/03/2008 05:47
11688668  N03;34,435069;35,84491;2370652466;11688668  N03;Sandy Raymond;T;T42;2370652466;;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:51;29/03/2008 05:51
11688668  N03;34,437033;35,838299;2370653576;11688668  N03;Sandy Raymond;T;T42;2370653576;;Tripoli, Lebanon, February, 1999.;;28/03/2008 22:52;29/03/2008 05:52
96309621  N00;34,433295;35,844625;2376914927;96309621  N00;Azlan Hashim;L;L13;2376914927;The Citadel, Tripoli;"The entranceof the citadel which leads to asmall courtyar before we actually enter the main citadel.

Location : Tripoli Citadel, Tripoli- Lebanon";tripoli,lebanon,middle east,citadel,boy,city,fort,fotress;27/03/2008 15:29;31/03/2008 16:09
96309621  N00;34,433375;35,844515;2376922395;96309621  N00;Azlan Hashim;L;L13;2376922395;Inside the Citadel;"The citadel situated near the neighbourhood of the Old City in Tripoli, Lebanon on the highest point. It was initially a cathedral and converted to fort.

Location : Citadel of Tripoli , Tripoli, Lebanon";tripoli,lebanon,middle east,citadel,boy,city,fort,fotress,5photosaday;27/03/2008 15:33;31/03/2008 16:12
96309621  N00;34,436857;35,838254;2377779566;96309621  N00;Azlan Hashim;L;L13;2377779566;Hello Tripoli!!;"Tripoli, the northern city of Lebanon takes about 1 hour drive by road. It's the 2nd largest city in Lebanon after Beirut. I love Tripoli because of the extreme friendliness of the people here and the atmosphere of this place which is very authentic.  The landmark for the centre of the city is the clock tower  facing the main square where most public transport located.

View in large : farm3.static.flickr.com/2356/2377779566_7632bd8b32_b.jpg

Location : City Centre , Tripoli- Lebanon

";tripoli,lebanon,city,clock tower,buildings,architecture,5photosaday;27/03/2008 14:54;31/03/2008 16:19
96309621  N00;34,436063;35,844791;2379225741;96309621  N00;Azlan Hashim;L;L13;2379225741;Wooden Utensils - Tripoli;"Wondering around the Old City in Tripoli , Lebanon ( and literally was lost my way!), I found this group of people whoa re selling the wooden kitchen utensils. It's quite and interesting sight and like most of the people in Tripoli, these people are extremely friendly!

Location : Old City , Tripoli - Lebanon";lebanon,tripoli,trablous,bazar,old city,men,shopping,kitchen utensils,5photosaday;27/03/2008 16:30;01/04/2008 11:00
96309621  N00;34,435572;35,843598;2379231593;96309621  N00;Azlan Hashim;L;L13;2379231593;The Soap Maker;"In the Old City of  Triploli, Lebanon ; there is an area which is called 'Khan al-sabun' means something like the soap market. In this area soap is produced hand made and sold at the place it is produced. Not mant families doing it anymore and not many are using the hand made technic. I managed to visit 2 of the  soap makers and this was one of them.

Location Khan al Sabun,  Old city , Tripoli- Lebanon.";lebanon,tripoli,trablous,bazar,old city,soap,woman,shopping,hijab;27/03/2008 16:42;01/04/2008 11:04
96309621  N00;34,43583;35,845352;2382752789;96309621  N00;Azlan Hashim;L;L13;2382752789;Hammam in Tripoli;"There are lots of hammams in Syria, for some reason I never manage to capture any of them. I was lucky enough to manage to capture this traditional hammam in Tripoli, Lebanon.
* Hammam - Bathhouse

Location : Public Hammam  in Tripoli, Lebanon";lebanon,tripoli,trablous,hammam,water pipe,leisure,bathhouse,architecture,5photosaday;27/03/2008 23:04;02/04/2008 19:09
96309621  N00;34,431242;35,841049;2382759539;96309621  N00;Azlan Hashim;L;L13;2382759539;Tripoli Night Out;"It was about 9 pm in Tripoli when I passed by these group of men who really enjoyed the water pipe. One of them asked me to take his picture. They posed well.!

Location : Town Centre Tripoli, Lebanon";lebanon,tripoli,trablous,water pipe,nagligeh,leisure,architecture,city,town,5photosaday;27/03/2008 23:21;02/04/2008 19:12
67502883  N00;34,444319;35,812608;2398722044;67502883  N00;Peter Hjorth;T;T43;2398722044;Sky-over-Tripoli-Lebanon;Beautiful sky over Tripoli, Lebanon;tripoli,lebanon,libanon,beirut;08/04/2008 06:53;08/04/2008 13:53
23146822  N05;34,434535;35,843383;2407962808;23146822  N05;Snapdragon in Lebanon;L;L12;2407962808;Souk Scene - Tripoli, Lebanon;;tripoli,lebanon,working,workers,work,vegetables,urban,souk,oldsouk,naturallight,marketstall,market,inside,hardlife,fragment,food,foodstalls,city,people,sitting,sit,seated;12/04/2008 11:21;12/04/2008 15:19
12413590  N08;34,434664;35,839805;2408934170;12413590  N08;giovanni paccaloni;T;T44;2408934170;Tripoli of Lebanon;Flight SQ Rome-Singapore;lebanon,range,snow,stripes,nature art,aerials,earth from the air,port,sea,tripoli,blue,airviews;13/04/2008 01:00;12/04/2008 23:00
26206289  N08;34,432834;35,842154;2482600107;26206289  N08;Sarah Haddad;L;L14;2482600107;The Cage;[ Tripoli - Lebanon ];Canon,Digital,Black and White,Street,Souk,Light,Building,Wall,Door,Tripoli;07/08/2007 17:55;11/05/2008 15:03
29995505  N00;34,436541;35,843755;2516729693;29995505  N00;The Nailman;T;T45;2516729693;Bread seller in Tripoli (Lebanon);;bread,tripoli,lebanon,heineken,middle east;02/05/2008 13:48;24/05/2008 00:25
29995505  N00;34,435513;35,843627;2516729883;29995505  N00;The Nailman;T;T45;2516729883;Soap maker in Tripoli (Lebanon);;soap,tripoli,lebanon,middle east;02/05/2008 13:59;24/05/2008 00:25
29995505  N00;34,435584;35,843671;2517551932;29995505  N00;The Nailman;T;T45;2517551932;Girl in soap factory in Tripoli (Lebanon);;girl,soap,factory,tripoli,lebanon,middle east;02/05/2008 14:08;24/05/2008 00:25
29995505  N00;34,434422;35,846116;2517552464;29995505  N00;The Nailman;T;T45;2517552464;City of Tripoli (Lebanon);;tripoli,lebanon,middle east;02/05/2008 14:33;24/05/2008 00:26
29995505  N00;34,45549;35,806861;2517552688;29995505  N00;The Nailman;T;T45;2517552688;Sailor in Tripoli (Lebanon);;tripoli,sailor,lebanon,middle east;03/05/2008 11:32;24/05/2008 00:26
21536074  N00;34,435513;35,844262;2561056188;21536074  N00;Hector Abouid;L;L2;2561056188;Old Market #1;Old Market - Tripoli Lebanon;Tripoli;29/10/2005 02:57;08/06/2008 12:00
21536074  N00;34,435625;35,84449;2561056194;21536074  N00;Hector Abouid;L;L2;2561056194;Old Market #2;Old Market - Tripoli Lebanon;Tripoli;29/10/2005 03:12;08/06/2008 12:00
27184997  N03;34,43689;35,838126;2712577105;27184997  N03;Catherine_S1;T;T46;2712577105;Tripoli, Lebanon;;;31/10/2006 11:40;29/07/2008 07:38
27184997  N03;34,437059;35,835266;2712577263;27184997  N03;Catherine_S2;T;T46;2712577263;Tripoli, Lebanon;;;31/10/2006 11:47;29/07/2008 07:38
27184997  N03;34,436788;35,842362;2712577367;27184997  N03;Catherine_S3;T;T46;2712577367;Tripoli, Lebanon;;;31/10/2006 11:58;29/07/2008 07:38
27184997  N03;34,435758;35,843626;2712577499;27184997  N03;Catherine_S4;T;T46;2712577499;Tripoli, Lebanon;To make soaps;;31/10/2006 12:40;29/07/2008 07:38
27184997  N03;34,435563;35,843697;2712577611;27184997  N03;Catherine_S5;T;T46;2712577611;Tripoli, Lebanon;To make soaps;;31/10/2006 12:41;29/07/2008 07:38
27184997  N03;34,435644;35,843545;2712577747;27184997  N03;Catherine_S6;T;T46;2712577747;Tripoli, Lebanon;Making soaps;;31/10/2006 12:55;29/07/2008 07:38
27184997  N03;34,424316;35,826887;2713390722;27184997  N03;Catherine_S7;T;T46;2713390722;Tripoli, Lebanon;;;31/10/2006 10:13;29/07/2008 07:38
67502883  N00;34,452982;35,812605;2718857273;67502883  N00;Peter Hjorth;T;T47;2718857273;Street-in-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:48;31/07/2008 11:48
67502883  N00;34,454248;35,80872;2718857351;67502883  N00;Peter Hjorth;T;T47;2718857351;Sculpture-of-old-computer-hardware-in-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:48;31/07/2008 11:48
67502883  N00;34,441205;35,828853;2719680174;67502883  N00;Peter Hjorth;T;T47;2719680174;Red-Cross-in-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:48;31/07/2008 11:48
67502883  N00;34,440864;35,828925;2719680516;67502883  N00;Peter Hjorth;T;T47;2719680516;Armored-personel-vehicles-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:49;31/07/2008 11:49
67502883  N00;34,436821;35,836405;2719680636;67502883  N00;Peter Hjorth;T;T47;2719680636;Parking-lebanese-style-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:49;31/07/2008 11:49
67502883  N00;34,437051;35,840865;2719680722;67502883  N00;Peter Hjorth;T;T47;2719680722;Stairs-in-Tripoli-Lebanon-July-2008;;lebanon,tripoli,beirut,army,red,cross;31/07/2008 13:49;31/07/2008 11:49
62699223  N00;34,437751;35,845435;2730008832;62699223  N00;Ahmad Ashour;L;L15;2730008832;Tripoli Lebanon Feb 2008;;Lebanon,2008,ahmed,ashour,triploli,north,poor,people,home,houses,house,gate,child,girl,old,place;10/02/2008 17:33;03/08/2008 22:35
21233498  N06;34,436551;35,841759;2791980493;21233498  N06;Malene Hein;T;T48;2791980493;;Tripoli, Lebanon, July 2005;Tripoli,Lebanon;18/07/2005 14:15;24/08/2008 14:17
21233498  N06;34,436012;35,845405;2791983293;21233498  N06;Malene Hein;T;T48;2791983293;;Tripoli, Lebanon, July 2005;Tripoli,Lebanon,suq,souk;18/07/2005 14:44;24/08/2008 14:18
21233498  N06;34,435458;35,84395;2792829568;21233498  N06;Malene Hein;T;T48;2792829568;;Tripoli, Lebanon, July 2005;Tripoli,Lebanon;18/07/2005 13:30;24/08/2008 14:16
32787340  N00;34,433644;35,843067;2833892992;32787340  N00;mattjfleet;T;T49;2833892992;tripoli, lebanon;;Lebanon,middle east,tripoli,street;21/08/2007 12:39;06/09/2008 18:11
61898586  N00;34,43298;35,844401;2874152939;61898586  N00;Kaare Iverson;T;T50;2874152939;Suspense;"David climbs some seemingly impossible stairs at this rad ruined castle we accidentally found.

Tripoli, Lebanon";travel,David,stairs,tripoli,Lebanon,castle,stone,favourite,Middle East;25/02/2008 05:19;21/09/2008 07:28
61898586  N00;34,436458;35,839243;2874955044;61898586  N00;Kaare Iverson;T;T50;2874955044;Huff;"David and I enjoy a nargile after a vicious day of oversleeping our stop and ending up here...

Tripoli, Lebanon";travel,Lebanon,Tripoli,David,Kaare Iverson,me,nargile,Syria,Middle East;25/02/2008 07:15;21/09/2008 07:10
30988225  N05;34,435221;35,843412;2905506569;30988225  N05;theodor_bafitos;T;T51;2905506569;Gold Souk-Tripoli-Lebanon;;;14/11/2005 23:36;02/10/2008 01:30
30988225  N05;34,436301;35,84368;2905506921;30988225  N05;theodor_bafitos;T;T51;2905506921;Old Mamelouk City-Tripoli-Lebanon;;Arch,Stair,Stones,Tourism,Architecture,Traditional,Old,Tripoli,Light,Portrait,Lebanon;17/05/2006 13:40;02/10/2008 01:30
30988225  N05;34,434626;35,84234;2905507183;30988225  N05;theodor_bafitos;T;T51;2905507183;Mansouri Mosque- Tripoli-Lebanon;;Stones,Yellow,Shadow,Walls,Light,Architecture,Mamelouk,Mansouri,Portrait,Mosque,Tripoli,Lebanon,Old,Historical,Arch,Tourism,Perspective;11/06/2006 10:20;02/10/2008 01:30
30988225  N05;34,433143;35,844636;2905507673;30988225  N05;theodor_bafitos;T;T51;2905507673;St. Gilles Castle-Tripoli-Lebanon;;Castle,Ground,Sky,Old,Tripoli,Lebanon,Arch,St.Gilles,Architecture,Perspective;11/06/2006 11:15;02/10/2008 01:30
30988225  N05;34,435552;35,844981;2905509961;30988225  N05;theodor_bafitos;T;T51;2905509961;Arch-Tripoli-Lebanon;;Arch,Brown,Tripoli,Old,Shadow,Abattoir,window,Wall,City,Lebanon;14/11/2005 23:07;02/10/2008 01:31
30988225  N05;34,434964;35,843361;2905510029;30988225  N05;theodor_bafitos;T;T51;2905510029;Old Building - Tripoli-Lebanon;;Building,Tripoli,Old,Colors,Sky,Yellow,Clouds,Brick,Antenna,Abajour,Windows,City,Lebanon,Architecture,Roof;14/11/2005 23:23;02/10/2008 01:31
30988225  N05;34,434496;35,842612;2905510271;30988225  N05;theodor_bafitos;T;T51;2905510271;Perfume Khan- Tripoli-Lebanon;;Arch,Khan,Tripoli,Old,Tourism,Dark,Blue,Sky,Black,Mosqe,Historical,Perspective,Inside,Mamelouk;19/11/2005 00:48;02/10/2008 01:31
30988225  N05;34,434577;35,842404;2905510835;30988225  N05;theodor_bafitos;T;T51;2905510835;Mansouri Mosque- Tripoli-Lebanon;;Arch,Pool,Court,Mosque,Religious,Stone,Architecture,Fountain,Empty,Historical,Tourism,tripoli,Lebanon,Light,Inside;11/06/2006 10:22;02/10/2008 01:32
30988225  N05;34,437015;35,846277;2905511107;30988225  N05;theodor_bafitos;T;T51;2905511107;Haraj Souk-Tripoli-Lebanon;;Souk,Tripoli,Mamelouk,Lebanon,Tourism,Old City,Arch,Windows,Arabian,Architecture,Skylight,Column,Green,White,Lighting,Natural,Touristic;11/06/2006 12:31;02/10/2008 01:32
30988225  N05;34,435497;35,843704;2905511185;30988225  N05;theodor_bafitos;T;T51;2905511185;Handmade Soap-Tripoli-Lebanon;;Soap,Handmade,Tripoli,Pink,Lebanon,Balls,Black,Top,colors,Duotone,Old,Factory;19/11/2005 12:52;02/10/2008 01:32
30988225  N05;34,434867;35,844337;2906351578;30988225  N05;theodor_bafitos;T;T51;2906351578;Typical House- Mina, tripoli-Lebanon;;House,Typical,Traditional,Stair,Light,Shadow,Old,Brick,Architecture,Portrait,Paint,Door,Window,Mina,Tripoli,Lebanon;11/03/2006 12:08;02/10/2008 01:30
30988225  N05;34,438806;35,847682;2906351840;30988225  N05;theodor_bafitos;T;T51;2906351840;Roof of a Souk-Tripoli-Lebanon;;Yellow,Shadow,Light,Architecture,Mansouri,Portrait,Tripoli,Lebanon,Old,Historical,Tourism,Perspective,Ceiling,Souk;17/05/2006 14:00;02/10/2008 01:30
30988225  N05;34,435831;35,845365;2906352906;30988225  N05;theodor_bafitos;T;T51;2906352906;Hammam-Tripoli-Lebanon;;Hammam,Turkish,Light,Old,Architecture,Interior,Stones,Red;11/06/2006 12:17;02/10/2008 01:30
31131340  N04;34,43351;35,844867;2989743862;31131340  N04;Asmaa Freig;L;L16;2989743862;Picture 083;"Tripoli's Citadel
Tripoli, Lebanon";;19/10/2008 18:48;31/10/2008 17:13
17304086  N06;34,448848;35,825248;3055270671;17304086  N06;Bassim;L;L17;3055270671;Fairy Tale;Old trail in Tripoli Lebanon;;24/11/2008 14:48;24/11/2008 12:48
17304086  N06;34,461277;35,849761;3055276449;17304086  N06;Bassim;L;L17;3055276449;Fairy Tale;Old trail in Tripoli Lebanon;;01/11/2008 02:31;24/11/2008 12:48
32425953  N05;34,453447;35,834638;3063274479;32425953  N05;ERIC DIMARCANTONIO;T;T52;3063274479;Tripoli Lebanon;;di marcantonio,eric di marcantonio,tripoli,lebanon,liban,lebanonlebanon,liban lebanon Liban beirut,sea,sunset,beyrouth,sky,mosque,byblos,tree,middleeast  kurde palestiniens biblos beyrouth;29/03/2008 13:07;27/11/2008 18:02
32425953  N05;34,453447;35,834638;3064024386;32425953  N05;ERIC DIMARCANTONIO;T;T52;3064024386;Tripoli Lebanon;;di marcantonio,eric di marcantonio,tripoli,lebanon,liban,lebanonlebanon,liban lebanon Liban beirut,sea,sunset,beyrouth,sky,mosque,byblos,tree,middleeast  kurde palestiniens biblos beyrouth;28/03/2008 14:26;27/11/2008 17:16
32425953  N05;34,436904;35,840609;3064031804;32425953  N05;ERIC DIMARCANTONIO;T;T52;3064031804;Tripoli Lebanon;;di marcantonio,eric di marcantonio,tripoli,lebanon,liban,lebanonlebanon,liban lebanon Liban beirut,sea,sunset,beyrouth,sky,mosque,byblos,tree,middleeast  kurde palestiniens biblos beyrouth;28/03/2008 14:49;27/11/2008 17:20
