	image name	category	cat_id	index	UserId 	Lat	Long	PhotoId	ID 	Name	Nationality	Num	PhotoID	Title	Description	User tags	Time taken	Time posted
115	8420156661.jpg	architectural elements	1	8420156661	59964986  N05	34,433805	35,844794	8420156661.0	59964986  N05	Maurelly	L	L130	8420156661.0	Tripoli - Madrassa Mashhad	"Détail du portail. La madrassa (école théologique islamique) Mashhad (lit. ""mausolée"") est située en face de la mosquée al-Mansouri al-Kabir, bâtie au XIVe siècle par les mamelouks, elle abrite la tombe du Sheik al-Hindi."		26/01/2013 16:23	27/01/2013 19:27
116	8424007470.jpg	architectural elements	1	8424007470	59964986  N05	34,432823	35,842101	8424007470.0	59964986  N05	Maurelly	L	L130	8424007470.0	Tripoli - Château Saint-Gilles	Bâtie sur l'emplacement d'un fort construit par le commandant arabe Sufyan ibn Mujib al-Azdi en 636, le château Saint-Gilles (qalaat sanjil) ou Mont-Pèlerin a été étendu par Raymond IV de Saint-Gilles (1041-1105), Comte de Toulouse, en 1100 lors du siège de Tripoli. Incendié une première fois en 1287 et détruit par les mamelouks en 1289, reconstruit par l'émir Esendémir Kurdji en 1307, rénové par Soliman le Magnifique, et très largement remanié par le wali de Tripoli Mustapha Barbar Agha au début du XIXe pour servir de prison.	liban,lebanon,trabulus,qalaat,tripoli,chateau,gilles,crusade,croisade,saint,forteresse,citadelle,sanjil,castle,medieval	26/01/2013 15:03	28/01/2013 14:05
117	8427073617.jpg	architectural elements	1	8427073617	59964986  N05	34,434805	35,842516	8427073617.0	59964986  N05	Maurelly	L	L130	8427073617.0	Tripoli - Mosquée al-Mansouri al-Kabir	                               		26/01/2013 16:24	29/01/2013 20:47
118	8427109475.jpg	architectural elements	1	8427109475	59964986  N05	34,434761	35,842638	8427109475.0	59964986  N05	Maurelly	L	L130	8427109475.0	Tripoli - Mosquée al-Uwaysiyat	La mosquée mamelouk al-Uwaysiyat a été bâtie en 1416 par Abdul Hay al-Uwaysi. Le minaret fut ajouté en même temps qu'un mausolée lorsqu'en  1621 Fakhr-ed-Din II captura Tripoli		26/01/2013 14:54	29/01/2013 20:47
119	8428130052.jpg	architectural elements	1	8428130052	59964986  N05	34,434973	35,844429	8428130052.0	59964986  N05	Maurelly	L	L130	8428130052.0	Tripoli - Madrasa al-Tuwashiyya	La madrasa (école théologique islamique) al-Tuwashiyya a été bâtie en 1470 par l'émir de Tripoli Seif ed-Dine al-Tuwashi, dont la tombe est à l'intérieur		26/01/2013 12:29	29/01/2013 20:47
120	8489080526.jpg	architectural elements	1	8489080526	62368026  N07	34,436613	35,840128	8489080526.0	62368026  N07	linasoufi	L	L99	8489080526.0	DSC_1215	"tripoli, Lebanon
mina
"	Lebanon,hollywood,tripoli,mina,old	15/02/2013 02:02	19/02/2013 11:23
121	90659387.jpg	architectural elements	1	90659387	77812125  N00	34,433539	35,844403	90659387.0	77812125  N00	Lia	L	L3	90659387.0	liban aout 2004	special entry - in the old fortress:  Tripoli .Lebanon aout 2004	lebanon,tripoli,trablous,liban,entry,arabic,architecture,fortess	21/08/2004 15:32	24/01/2006 15:09
122	9631401914.jpg	architectural elements	1	9631401914	69716881  N02	34,436115	35,842766	9631401914.0	69716881  N02	egisto.sani	T	T160	9631401914.0	Monumental Sarcophagus	"The main side of this richly decorated monumental sarcophagus depicts the myth of Hippolytus and Phaedra. The myth’s iconography is well known. The young man is carved standing exactly in the center of the composition. He is about to leave for hunting and his horse is near him. Phaedra is sitting on a chair. She wears a short-sleeved chiton and a himation risen on her head and covering her legs . The queen is pining away for his son-in-law. She turns her head to the left towards a servant who, leaning toward her and taking her right arm with a familiar gesture, whispers in her ear words of hope or consolation. An Erote symbolizes the love of Phaedra for Hippolytus.
The old nurse of Phaedra stops the young hunter and gives him the tablets containing the love letter written by the queen. Phaedra doesn’t look towards him while the old nurse gives the fatal letter to Hippolytus. A hunting scene is carved in the right corner of the scene.
The sculptor has given to the naked Hippolytus the features of Antinous. A klamis wrapping around the left forearm is thrown over the left shoulder. The left hand holds a spear leaning on the shoulder; the sword attached to a harness going over the right shoulder is hanging on the left side. The right hand, placed at waist height, holds the tablets delivered to him by the nurse. But Hippolytus does not read the message: he turns left towards the old woman depicted by means of singularly individual features. She is looking and speaking towards Hippolytus; her words are accompanied with the gesture of her raised left hand.
The decorations of the friezes, of the lid, of the architectural elements of the sarcophagus are astonishingly rich.

Source: Catalogue Mendel, Tome 1, page 109, Notice 0026

Roman sarcophagus
2nd Century AD
From Tripoli, Lebanon
Istanbul, Archaeological Museum


"	Phaedra,Fedra,Ippolito,Hippolythus,Roman,Sarcophagus,art,sculpture,Romana,arte,scultura,romano,impero,Istanbul,Archaeological,Museum,Museo,Archeologico,Turkey,Turchia,Arkeoloji,Müzes	04/10/2011 12:37	28/08/2013 17:02
123	10446873124.jpg	form	2	10446873124	10880980  N08	34,448786	35,825209	10446873124.0	10880980  N08	Sara Helwe	L	L148	10446873124.0	The Train Station	"Photo/editing by me
© Sara Helwe Digital Arts"	train,station,lebanon,tripoli,sunset,grass,creepy	16/12/2012 12:33	23/10/2013 21:10
124	10880079555.jpg	form	2	10880079555	71862791  N03	34,260052	35,503327	10880079555.0	71862791  N03	Ibrahim Anouti	L	L151	10880079555.0	OLD TRIPOLI, LEBANON			14/11/2013 11:40	16/11/2013 05:02
125	10880241374.jpg	form	2	10880241374	71862791  N03	34,433139	35,842374	10880241374.0	71862791  N03	Ibrahim Anouti	L	L151	10880241374.0	OLD TRIPOLI, LEBANON			14/11/2013 12:24	16/11/2013 05:01
126	10880363303.jpg	form	2	10880363303	71862791  N03	34,433352	35,842531	10880363303.0	71862791  N03	Ibrahim Anouti	L	L151	10880363303.0	OLD TRIPOLI, LEBANON			14/11/2013 11:43	16/11/2013 05:01
127	10880397743.jpg	form	2	10880397743	71862791  N03	34,260768	35,503851	10880397743.0	71862791  N03	Ibrahim Anouti	L	L151	10880397743.0	OLD TRIPOLI, LEBANON			14/11/2013 12:16	16/11/2013 05:01
128	11017721134.jpg	form	2	11017721134	67298936  N05	34,453169	35,80768	11017721134.0	67298936  N05	rczahed	L	L152	11017721134.0	IMG_4129			01/05/2013 14:16	23/11/2013 23:20
129	11314578526.jpg	form	2	11314578526	44980358  N07	34,436112	35,847657	11314578526.0	44980358  N07	Le Gong Sorcier	L	L153	11314578526.0	Tripoli uptown football		Liban,Lebanon,libanais,libanese,ville,light,lumière,foot,people,street,rue,escalier,stair,place,plaza,football,salut,ballon,ball,garcon,boy,woman,women,sourire,jeu,peace,paix,pace,paz,love,amor,amour,tripoli,lebanese	08/10/2011 16:47	10/12/2013 22:24
130	11316625716.jpg	form	2	11316625716	44980358  N07	34,439701	35,859298	11316625716.0	44980358  N07	Le Gong Sorcier	L	L153	11316625716.0	Alone in the bazar - Tripoli, Lebanon		tripoli,liban,lebanon,bazar,bazaar,photo,image,orient,rue,street,travel,voyage,marché,market,souk,طربلس,الجمهوريّة,اللبنانيّة,viaje,picture,silk,road,route,soie,pmo,east,asia,architecture,building,بازار	09/10/2011 16:51	11/12/2013 01:37
131	12875196943.jpg	form	2	12875196943														
132	14833026713.jpg	form	2	14833026713	126562185  N07	34,448846	35,826281	14833026713.0	126562185  N07	ihougaard	T	T170	14833026713.0	Train on Time?	Train cemetery - Tripoli, Lebanon	trains,lebanon,tripoli	01/04/2011 00:00	02/08/2014 23:27
133	15356585294.jpg	form	2	15356585294	129149612  N03	34,44876	35,826057	15356585294.0	129149612  N03	nikoletta_b	T	T173	15356585294.0	Railway station in Tripoli - Lebanon where Aristo used to work a lot of time ago (p.s.there is no train in Lebanon nowadays)			31/12/2012 14:33	08/12/2014 23:07
134	16232324456.jpg	form	2	16232324456	130625274  N06	34,43627	35,838792	16232324456.0	130625274  N06	bahaajamal1992	L	L166	16232324456.0	Tripoli Old Souks	#tripoli #lebanon #oldsouks #oldmarket #HDR		14/12/2014 11:32	11/01/2015 22:31
135	16951548584.jpg	form	2	16951548584	34001544  N08	34,448961	35,827285	16951548584.0	34001544  N08	Mr Ulster	T	T178	16951548584.0	FCT 20150507 Tripoli P5070230	Quality assurance testing laboratory, Tripoli, Lebanon.	FCT Tripoli,Forum for Cities in Transition,Lebanon,Tripoli,science	07/05/2015 13:36	12/05/2015 14:36
136	17571938352.jpg	form	2	17571938352	34001544  N08	34,261486	35,5047	17571938352.0	34001544  N08	Mr Ulster	T	T178	17571938352.0	20150507 Lebanon P5070133	Open for business. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 09:36	12/05/2015 21:47
137	19408454158.jpg	form	2	19408454158	79015889  N08	34,449222	35,828583	19408454158.0	79015889  N08	Laurent Tironi	T	T155	19408454158.0	Old Train in Tripoli - Lebanon	Abandoned train in the old train station of Tripoli - Lebanon	Lebanon	21/06/2015 08:24	11/07/2015 06:07
138	20348117764.jpg	form	2	20348117764	64603394  N02	34,433425	35,844526	20348117764.0	64603394  N02	larsholmberg	T	T180	20348117764.0	Tripoli, Lebanon		World	17/06/2004 13:51	29/08/2015 07:42
139	212281505.jpg	form	2	212281505	78156949  N00	34,445382	35,822896	212281505.0	78156949  N00	jmserh	L	L4	212281505.0	Tripoli, Lebanon		Tripoli,Lebanon	24/04/2006 16:38	11/08/2006 05:00
140	21270100999.jpg	form	2	21270100999	64603394  N02	34,436759	35,836945	21270100999.0	64603394  N02	larsholmberg	T	T180	21270100999.0	Tripoli, Lebanon		World	17/06/2004 13:37	16/09/2015 04:54
141	2186816948.jpg	form	2	2186816948														
142	2272275768.jpg	form	2	2272275768	10768540  N05	34,432845	35,84154	2272275768.0	10768540  N05	mikaton	T	T39	2272275768.0	wieczorowa	"Tripolis, Lebanon

"	Lebanon,Tripolis,portaits,travel,traveller Lebanon	31/01/2008 17:03	17/02/2008 19:16
143	2301214277.jpg	form	2	2301214277	13395150  N07	34,434656	35,845465	2301214277.0	13395150  N07	Ian Cowe	T	T40	2301214277.0	Old alleyway, Tripoli, Lebanon		tripoli,lebanon,houses,arches,arched,vaulted	01/03/2008 10:14	01/03/2008 10:14
144	23201728873.jpg	form	2	23201728873	61354839  N06	34,433333	35,85	23201728873.0	61354839  N06	Helmut Schönberger	T	T184	23201728873.0	Dia Libanon 8			01/08/1977 00:00	18/12/2015 15:02
145	23460576909.jpg	form	2	23460576909	61354839  N06	34,436584	35,842679	23460576909.0	61354839  N06	Helmut Schönberger	T	T184	23460576909.0	El Mina			01/08/1977 00:00	18/12/2015 15:02
146	23460581319.jpg	form	2	23460581319	61354839  N06	34,4545	35,812999	23460581319.0	61354839  N06	Helmut Schönberger	T	T184	23460581319.0	Dia Libanon 9			01/08/1977 00:00	18/12/2015 15:02
147	2365369199.jpg	form	2	2365369199	61898586  N00	34,433904	35,842949	2365369199.0	61898586  N00	kaare.iverson	T	T41	2365369199.0	Markets	Tripoli, Lebanon	travel,Lebanon,Middle East	25/02/2008 06:54	27/03/2008 09:05
148	2370612026.jpg	form	2	2370612026	11688668  N03	34,436579	35,842688	2370612026.0	11688668  N03	Sandy Raymond	T	T42	2370612026.0	street scene	Tripoli, Lebanon, February, 1999.		28/03/2008 22:20	29/03/2008 05:20
149	2370631830.jpg	form	2	2370631830	11688668  N03	34,433683	35,842158	2370631830.0	11688668  N03	Sandy Raymond	T	T42	2370631830.0	alley way	Tripoli, Lebanon, February, 1999.		28/03/2008 22:35	29/03/2008 05:35
150	2370652466.jpg	form	2	2370652466	11688668  N03	34,435069	35,84491	2370652466.0	11688668  N03	Sandy Raymond	T	T42	2370652466.0		Tripoli, Lebanon, February, 1999.		28/03/2008 22:51	29/03/2008 05:51
151	2407962808.jpg	form	2	2407962808	23146822  N05	34,434535	35,843383	2407962808.0	23146822  N05	Snapdragon in Lebanon	L	L12	2407962808.0	Souk Scene - Tripoli, Lebanon		tripoli,lebanon,working,workers,work,vegetables,urban,souk,oldsouk,naturallight,marketstall,market,inside,hardlife,fragment,food,foodstalls,city,people,sitting,sit,seated	12/04/2008 11:21	12/04/2008 15:19
152	2516729693.jpg	form	2	2516729693	29995505  N00	34,436541	35,843755	2516729693.0	29995505  N00	The Nailman	T	T45	2516729693.0	Bread seller in Tripoli (Lebanon)		bread,tripoli,lebanon,heineken,middle east	02/05/2008 13:48	24/05/2008 00:25
153	2561056188.jpg	form	2	2561056188	21536074  N00	34,435513	35,844262	2561056188.0	21536074  N00	Hector Abouid	L	L2	2561056188.0	Old Market #1	Old Market - Tripoli Lebanon	Tripoli	29/10/2005 02:57	08/06/2008 12:00
154	2561056194.jpg	form	2	2561056194	21536074  N00	34,435625	35,84449	2561056194.0	21536074  N00	Hector Abouid	L	L2	2561056194.0	Old Market #2	Old Market - Tripoli Lebanon	Tripoli	29/10/2005 03:12	08/06/2008 12:00
155	26088716163.jpg	form	2	26088716163														
156	26456884680.jpg	form	2	26456884680														
157	26665906476.jpg	form	2	26665906476														
158	26726511325.jpg	form	2	26726511325														
159	27135322420.jpg	form	2	27135322420														
160	2718857273.jpg	form	2	2718857273	67502883  N00	34,452982	35,812605	2718857273.0	67502883  N00	Peter Hjorth	T	T47	2718857273.0	Street-in-Tripoli-Lebanon-July-2008		lebanon,tripoli,beirut,army,red,cross	31/07/2008 13:48	31/07/2008 11:48
161	2719680174.jpg	form	2	2719680174	67502883  N00	34,441205	35,828853	2719680174.0	67502883  N00	Peter Hjorth	T	T47	2719680174.0	Red-Cross-in-Tripoli-Lebanon-July-2008		lebanon,tripoli,beirut,army,red,cross	31/07/2008 13:48	31/07/2008 11:48
162	2719680516.jpg	form	2	2719680516	67502883  N00	34,440864	35,828925	2719680516.0	67502883  N00	Peter Hjorth	T	T47	2719680516.0	Armored-personel-vehicles-Tripoli-Lebanon-July-2008		lebanon,tripoli,beirut,army,red,cross	31/07/2008 13:49	31/07/2008 11:49
163	2719680722.jpg	form	2	2719680722	67502883  N00	34,437051	35,840865	2719680722.0	67502883  N00	Peter Hjorth	T	T47	2719680722.0	Stairs-in-Tripoli-Lebanon-July-2008		lebanon,tripoli,beirut,army,red,cross	31/07/2008 13:49	31/07/2008 11:49
164	2730008832.jpg	form	2	2730008832	62699223  N00	34,437751	35,845435	2730008832.0	62699223  N00	Ahmad Ashour	L	L15	2730008832.0	Tripoli Lebanon Feb 2008		Lebanon,2008,ahmed,ashour,triploli,north,poor,people,home,houses,house,gate,child,girl,old,place	10/02/2008 17:33	03/08/2008 22:35
165	27743449434.jpg	form	2	27743449434														
166	2792829568.jpg	form	2	2792829568	21233498  N06	34,435458	35,84395	2792829568.0	21233498  N06	Malene Hein	T	T48	2792829568.0		Tripoli, Lebanon, July 2005	Tripoli,Lebanon	18/07/2005 13:30	24/08/2008 14:16
167	28115006072.jpg	form	2	28115006072														
168	30173400753.jpg	form	2	30173400753														
169	30173415023.jpg	form	2	30173415023														
170	30389654355.jpg	form	2	30389654355														
171	3055270671.jpg	form	2	3055270671	17304086  N06	34,448848	35,825248	3055270671.0	17304086  N06	Bassim	L	L17	3055270671.0	Fairy Tale	Old trail in Tripoli Lebanon		24/11/2008 14:48	24/11/2008 12:48
172	30720032551.jpg	form	2	30720032551														
173	30772101826.jpg	form	2	30772101826														
174	30839523141.jpg	form	2	30839523141														
175	3087070278.jpg	form	2	3087070278														
176	3166885568.jpg	form	2	3166885568														
177	31767694666.jpg	form	2	31767694666														
178	317780827.jpg	form	2	317780827	13281139  N00	34,437463	35,846282	317780827.0	13281139  N00	anthony_itoh	T	T15	317780827.0	In the souq at tripoli lebanon			29/12/2003 00:28	09/12/2006 14:12
179	3178206087.jpg	form	2	3178206087	23146822  N05	34,450874	35,814455	3178206087.0	23146822  N05	Snapdragon in Lebanon	L	L12	3178206087.0	The old souk of el Mina, Tripoli, Lebanon			07/01/2009 13:50	08/01/2009 04:38
180	3179046826.jpg	form	2	3179046826	23146822  N05	34,436061	35,844796	3179046826.0	23146822  N05	Snapdragon in Lebanon	L	L12	3179046826.0	The old souk of el Mina, Tripoli, Lebanon			07/01/2009 13:50	08/01/2009 04:40
181	3179412578.jpg	form	2	3179412578	12561396  N07	34,453775	35,815049	3179412578.0	12561396  N07	 Ana Peru	T	T54	3179412578.0	tripoli, lebanon	handpainted acrylic	peru ana ana peru,landing,hot air balloon,baby,troll,beach,Mediterranean sea,fishermen	02/01/2009 06:15	08/01/2009 08:22
182	31879313150.jpg	form	2	31879313150														
183	3191426576.jpg	form	2	3191426576	49786373  N00	34,432904	35,842593	3191426576.0	49786373  N00	eesti	T	T55	3191426576.0			2009,d300,hijab,lebanon,market,nikon,souq,tokinaaf1650mmf28,travel,tripoli,طرابلس,لبنان,レバノン,bazar,orange	01/01/2009 17:48	12/01/2009 13:18
184	3224146340.jpg	form	2	3224146340	27971263  N05	34,435638	35,843776	3224146340.0	27971263  N05	Foux.R	L	L19	3224146340.0	Tripoli - Lebanon 4			29/12/2008 15:07	25/01/2009 00:38
185	3224146458.jpg	form	2	3224146458	27971263  N05	34,435238	35,843514	3224146458.0	27971263  N05	Foux.R	L	L19	3224146458.0	Tripoli - Lebanon 3			29/12/2008 15:09	25/01/2009 00:38
186	3607130535.jpg	form	2	3607130535	39176429  N03	34,435081	35,842981	3607130535.0	39176429  N03	cejovicdragana	T	T62	3607130535.0	LEBANON 2008	Around the main souk in Tripoli	tripoli - lebanon	25/03/2008 10:52	08/06/2009 16:05
187	3607131673.jpg	form	2	3607131673	39176429  N03	34,436703	35,845818	3607131673.0	39176429  N03	cejovicdragana	T	T62	3607131673.0	LEBANON 2008	Around the main souk in Tripoli	tripoli - lebanon	25/03/2008 11:31	08/06/2009 16:05
188	3607134745.jpg	form	2	3607134745	39176429  N03	34,434716	35,843521	3607134745.0	39176429  N03	cejovicdragana	T	T62	3607134745.0	LEBANON 2008	Around the main souk in Tripoli	tripoli - lebanon	25/03/2008 11:47	08/06/2009 16:06
189	3607950652.jpg	form	2	3607950652	39176429  N03	34,434829	35,843657	3607950652.0	39176429  N03	cejovicdragana	T	T62	3607950652.0	LEBANON 2008	Around the main souk in Tripoli	tripoli - lebanon	25/03/2008 11:43	08/06/2009 16:05
190	3607951616.jpg	form	2	3607951616	39176429  N03	34,433292	35,842505	3607951616.0	39176429  N03	cejovicdragana	T	T62	3607951616.0	LEBANON 2008	Around the main souk in Tripoli	tripoli - lebanon	25/03/2008 11:45	08/06/2009 16:06
191	3804761422.jpg	form	2	3804761422	23946737  N00	34,437767	35,837208	3804761422.0	23946737  N00	Mike Moss	T	T67	3804761422.0	old_taxis_Tripoli_Lebanon-3		2009,Lebanon,Tripoli,city,Mike_Moss,Michael_Moss	19/06/2009 19:50	09/08/2009 17:06
192	3830392598.jpg	form	2	3830392598	41167407  N06	34,434887	35,843656	3830392598.0	41167407  N06		L	L23	3830392598.0	Tripoli, Lebanon, Old city			27/06/2009 06:27	17/08/2009 14:31
193	3942470908.jpg	form	2	3942470908	37761818  N03	34,432499	35,845536	3942470908.0	37761818  N03	kwt.23	L	L26	3942470908.0	Tripoli, Lebanon			23/08/2009 04:25	21/09/2009 20:36
